project_id,estimated_cost,sanctioned_amount,revised_cost,tender_amount,released_amount,actual_expenditure,unspent_balance,fund_utilization_ratio
MPLADS-001749,596000.0,616000.0,616000.0,551000.0,616000.0,592000.0,24000.0,0.961
MPLADS-001750,1873000.0,1949000.0,1949000.0,1883000.0,1949000.0,1897000.0,52000.0,0.9733
MPLADS-001751,1627000.0,1657000.0,1657000.0,1581000.0,1657000.0,1525000.0,132000.0,0.9203
MPLADS-001752,2272000.0,2344000.0,2344000.0,2121000.0,2344000.0,2110000.0,234000.0,0.9002
MPLADS-001753,2270000.0,2336000.0,2336000.0,2207000.0,2336000.0,2249000.0,87000.0,0.9628
MPLADS-001754,6436000.0,6504000.0,6504000.0,6426000.0,6504000.0,5816000.0,688000.0,0.8942
MPLADS-001755,16326000.0,16627000.0,21444000.0,15137000.0,16627000.0,21444000.0,0.0,1.2897
MPLADS-001756,9205000.0,9187000.0,9187000.0,8774000.0,9187000.0,8654000.0,533000.0,0.942
MPLADS-001757,1278000.0,1304000.0,1304000.0,1276000.0,1304000.0,1235000.0,69000.0,0.9471
MPLADS-001758,662000.0,669000.0,669000.0,660000.0,669000.0,644000.0,25000.0,0.9626
MPLADS-001759,1115000.0,1093000.0,1093000.0,1085000.0,1093000.0,965000.0,128000.0,0.8829
MPLADS-001760,2095000.0,2179000.0,2179000.0,1989000.0,2179000.0,2087000.0,92000.0,0.9578
MPLADS-001761,2012000.0,2001000.0,2001000.0,2021000.0,2001000.0,1706000.0,295000.0,0.8526
MPLADS-001762,1086000.0,1128000.0,1128000.0,1006000.0,1128000.0,1056000.0,72000.0,0.9362
MPLADS-001763,2798000.0,2878000.0,2878000.0,2638000.0,2878000.0,2878000.0,0.0,1.0
MPLADS-001764,12429000.0,12720000.0,12720000.0,12178000.0,12720000.0,10943000.0,1777000.0,0.8603
MPLADS-001765,7639000.0,7869000.0,7869000.0,7229000.0,7869000.0,6929000.0,940000.0,0.8805
MPLADS-001766,3375000.0,3419000.0,3419000.0,3339000.0,3419000.0,3091000.0,328000.0,0.9041
MPLADS-001767,13584000.0,13775000.0,13775000.0,13178000.0,13775000.0,12013000.0,1762000.0,0.8721
MPLADS-001768,638000.0,639000.0,639000.0,606000.0,639000.0,604000.0,35000.0,0.9452
MPLADS-001769,2157000.0,2184000.0,2184000.0,2054000.0,2184000.0,1937000.0,247000.0,0.8869
MPLADS-001770,2034000.0,2105000.0,2105000.0,2030000.0,2105000.0,1809000.0,296000.0,0.8594
MPLADS-001771,15712000.0,15981000.0,15981000.0,15399000.0,15981000.0,14127000.0,1854000.0,0.884
MPLADS-001772,2243000.0,2251000.0,2251000.0,2151000.0,2251000.0,2021000.0,230000.0,0.8978
MPLADS-001773,12761000.0,12722000.0,12722000.0,12667000.0,12722000.0,12393000.0,329000.0,0.9741
MPLADS-001774,503000.0,501000.0,501000.0,493000.0,501000.0,429000.0,72000.0,0.8563
MPLADS-001775,1740000.0,1734000.0,1734000.0,1754000.0,1734000.0,1535000.0,199000.0,0.8852
MPLADS-001776,1962000.0,1946000.0,1946000.0,1910000.0,1946000.0,1691000.0,255000.0,0.869
MPLADS-001777,2934000.0,3049000.0,3049000.0,2756000.0,3049000.0,2959000.0,90000.0,0.9705
MPLADS-001778,3356000.0,3496000.0,3496000.0,3091000.0,3496000.0,3298000.0,198000.0,0.9434
MPLADS-001779,1411000.0,1446000.0,1446000.0,1425000.0,1446000.0,1446000.0,0.0,1.0
MPLADS-001780,2839000.0,2952000.0,2952000.0,2687000.0,2952000.0,2615000.0,337000.0,0.8858
MPLADS-001781,2269000.0,2313000.0,2313000.0,2180000.0,2313000.0,2146000.0,167000.0,0.9278
MPLADS-001782,2971000.0,3091000.0,3091000.0,2898000.0,3091000.0,2913000.0,178000.0,0.9424
MPLADS-001783,3662000.0,3635000.0,3635000.0,3656000.0,3635000.0,3433000.0,202000.0,0.9444
MPLADS-001784,1672000.0,1679000.0,1679000.0,1574000.0,1679000.0,1616000.0,63000.0,0.9625
MPLADS-001785,1625000.0,1665000.0,1665000.0,1602000.0,1665000.0,1553000.0,112000.0,0.9327
MPLADS-001786,1849000.0,1854000.0,1854000.0,1761000.0,1854000.0,1712000.0,142000.0,0.9234
MPLADS-001787,3052000.0,3143000.0,3143000.0,2927000.0,3143000.0,2925000.0,218000.0,0.9306
MPLADS-001788,420000.0,439000.0,439000.0,420000.0,439000.0,398000.0,41000.0,0.9066
MPLADS-001789,690000.0,704000.0,704000.0,671000.0,704000.0,613000.0,91000.0,0.8707
MPLADS-001790,2385000.0,2424000.0,2424000.0,2359000.0,2424000.0,2196000.0,228000.0,0.9059
MPLADS-001791,561000.0,572000.0,572000.0,541000.0,572000.0,490000.0,82000.0,0.8566
MPLADS-001792,2279000.0,2349000.0,2349000.0,2168000.0,2349000.0,2022000.0,327000.0,0.8608
MPLADS-001793,1609000.0,1619000.0,1619000.0,1599000.0,1619000.0,1400000.0,219000.0,0.8647
MPLADS-001794,891000.0,935000.0,935000.0,847000.0,935000.0,837000.0,98000.0,0.8952
MPLADS-001795,2344000.0,2409000.0,2409000.0,2168000.0,2409000.0,2171000.0,238000.0,0.9012
MPLADS-001796,1684000.0,1680000.0,1680000.0,1552000.0,1680000.0,1541000.0,139000.0,0.9173
MPLADS-001797,2555000.0,2644000.0,2644000.0,2473000.0,2644000.0,2546000.0,98000.0,0.9629
MPLADS-001798,2966000.0,2957000.0,2957000.0,2922000.0,2957000.0,2595000.0,362000.0,0.8776
MPLADS-001799,1790000.0,1781000.0,1781000.0,1674000.0,1781000.0,1617000.0,164000.0,0.9079
MPLADS-001800,1504000.0,1570000.0,1570000.0,1398000.0,1570000.0,1420000.0,150000.0,0.9045
MPLADS-001801,2391000.0,2355000.0,2355000.0,2424000.0,2355000.0,2306000.0,49000.0,0.9792
MPLADS-001802,1367000.0,1404000.0,1404000.0,1282000.0,1404000.0,1254000.0,150000.0,0.8932
MPLADS-001803,2904000.0,3035000.0,3035000.0,2900000.0,3035000.0,2819000.0,216000.0,0.9288
MPLADS-001804,2702000.0,2777000.0,2777000.0,2730000.0,2777000.0,2478000.0,299000.0,0.8923
MPLADS-001805,3257000.0,3302000.0,3302000.0,3200000.0,3302000.0,3084000.0,218000.0,0.934
MPLADS-001806,3198000.0,3134000.0,3134000.0,3144000.0,3134000.0,2802000.0,332000.0,0.8941
MPLADS-001807,2451000.0,2485000.0,2485000.0,2450000.0,2485000.0,2195000.0,290000.0,0.8833
MPLADS-001808,1922000.0,1894000.0,1894000.0,1835000.0,1894000.0,1762000.0,132000.0,0.9303
MPLADS-001809,3428000.0,3505000.0,3505000.0,3156000.0,3505000.0,3333000.0,172000.0,0.9509
MPLADS-001810,2928000.0,2878000.0,2878000.0,2708000.0,2878000.0,2653000.0,225000.0,0.9218
MPLADS-001811,1379000.0,1410000.0,1410000.0,1379000.0,1410000.0,1218000.0,192000.0,0.8638
MPLADS-001812,2514000.0,2597000.0,2597000.0,2512000.0,2597000.0,2444000.0,153000.0,0.9411
MPLADS-001813,3844000.0,3981000.0,3981000.0,3798000.0,3981000.0,3517000.0,464000.0,0.8834
MPLADS-001814,2340000.0,2445000.0,2445000.0,2209000.0,2445000.0,2311000.0,134000.0,0.9452
MPLADS-001815,2517000.0,2503000.0,2503000.0,2393000.0,2503000.0,2182000.0,321000.0,0.8718
MPLADS-001816,942000.0,978000.0,978000.0,870000.0,978000.0,662000.0,316000.0,0.6769
MPLADS-001817,2038000.0,2055000.0,2055000.0,1946000.0,2055000.0,1912000.0,143000.0,0.9304
MPLADS-001818,2513000.0,2533000.0,2533000.0,2347000.0,2533000.0,2335000.0,198000.0,0.9218
MPLADS-001819,9372000.0,9537000.0,9537000.0,9420000.0,9537000.0,8745000.0,792000.0,0.917
MPLADS-001820,2693000.0,2651000.0,2651000.0,2552000.0,2651000.0,2342000.0,309000.0,0.8834
MPLADS-001821,2702000.0,2822000.0,4340000.0,2731000.0,2822000.0,4340000.0,0.0,1.5379
MPLADS-001822,439000.0,433000.0,433000.0,446000.0,433000.0,407000.0,26000.0,0.94
MPLADS-001823,2677000.0,2745000.0,2745000.0,2503000.0,2745000.0,2567000.0,178000.0,0.9352
MPLADS-001824,2374000.0,2443000.0,3178000.0,2198000.0,2443000.0,3178000.0,0.0,1.3009
MPLADS-001825,815000.0,804000.0,804000.0,753000.0,804000.0,787000.0,17000.0,0.9789
MPLADS-001826,1998000.0,2046000.0,2046000.0,1981000.0,2046000.0,1784000.0,262000.0,0.8719
MPLADS-001827,1931000.0,1903000.0,1903000.0,1880000.0,1903000.0,1770000.0,133000.0,0.9301
MPLADS-001828,2391000.0,2356000.0,2356000.0,2270000.0,2356000.0,2059000.0,297000.0,0.8739
MPLADS-001829,1843000.0,1829000.0,1829000.0,1731000.0,1829000.0,1829000.0,0.0,1.0
MPLADS-001830,1481000.0,1472000.0,1472000.0,1380000.0,1472000.0,1322000.0,150000.0,0.8981
MPLADS-001831,1252000.0,1239000.0,1239000.0,1225000.0,1239000.0,1173000.0,66000.0,0.9467
MPLADS-001832,1570000.0,1600000.0,1600000.0,1567000.0,1600000.0,1566000.0,34000.0,0.9788
MPLADS-001833,790000.0,823000.0,823000.0,740000.0,823000.0,760000.0,63000.0,0.9235
MPLADS-001834,1264000.0,1302000.0,1302000.0,1183000.0,1302000.0,1264000.0,38000.0,0.9708
MPLADS-001835,12370000.0,12556000.0,12556000.0,11664000.0,12556000.0,11960000.0,596000.0,0.9525
MPLADS-001836,2389000.0,2438000.0,2438000.0,2288000.0,2438000.0,2325000.0,113000.0,0.9537
MPLADS-001837,656000.0,662000.0,662000.0,648000.0,662000.0,637000.0,25000.0,0.9622
MPLADS-001838,1777000.0,1810000.0,1810000.0,1683000.0,1810000.0,1735000.0,75000.0,0.9586
MPLADS-001839,3038000.0,2993000.0,2993000.0,2934000.0,2993000.0,2698000.0,295000.0,0.9014
MPLADS-001840,789000.0,804000.0,804000.0,801000.0,804000.0,774000.0,30000.0,0.9627
MPLADS-001841,1222000.0,1201000.0,1201000.0,1234000.0,1201000.0,1161000.0,40000.0,0.9667
MPLADS-001842,2290000.0,2256000.0,2256000.0,2317000.0,2256000.0,2256000.0,0.0,1.0
MPLADS-001843,1703000.0,1729000.0,1729000.0,1618000.0,1729000.0,1607000.0,122000.0,0.9294
MPLADS-001844,1551000.0,1591000.0,1591000.0,1468000.0,1591000.0,1482000.0,109000.0,0.9315
MPLADS-001845,1516000.0,1495000.0,1495000.0,1503000.0,1495000.0,1314000.0,181000.0,0.8789
MPLADS-001846,1199000.0,1253000.0,1253000.0,1137000.0,1253000.0,1090000.0,163000.0,0.8699
MPLADS-001847,2925000.0,2974000.0,2974000.0,2870000.0,2974000.0,2766000.0,208000.0,0.9301
MPLADS-001848,420000.0,416000.0,416000.0,392000.0,416000.0,369000.0,47000.0,0.887
MPLADS-001849,1737000.0,1779000.0,1779000.0,1761000.0,1779000.0,1655000.0,124000.0,0.9303
MPLADS-001850,9312000.0,9545000.0,9545000.0,9308000.0,9545000.0,9081000.0,464000.0,0.9514
MPLADS-001851,9748000.0,9599000.0,9599000.0,9070000.0,9599000.0,8484000.0,1115000.0,0.8838
MPLADS-001852,3159000.0,3116000.0,3116000.0,3107000.0,3116000.0,2797000.0,319000.0,0.8976
MPLADS-001853,2076000.0,2149000.0,2149000.0,2017000.0,2149000.0,2073000.0,76000.0,0.9646
MPLADS-001854,599000.0,624000.0,624000.0,590000.0,624000.0,544000.0,80000.0,0.8718
MPLADS-001855,2024000.0,2103000.0,2103000.0,2020000.0,2103000.0,1847000.0,256000.0,0.8783
MPLADS-001856,1732000.0,1750000.0,1750000.0,1644000.0,1750000.0,1690000.0,60000.0,0.9657
MPLADS-001857,563000.0,552000.0,552000.0,536000.0,552000.0,498000.0,54000.0,0.9022
MPLADS-001858,2089000.0,2141000.0,2141000.0,2083000.0,2141000.0,1998000.0,143000.0,0.9332
MPLADS-001859,2805000.0,2849000.0,2849000.0,2800000.0,2849000.0,2720000.0,129000.0,0.9547
MPLADS-001860,1770000.0,1812000.0,1812000.0,1710000.0,1812000.0,1718000.0,94000.0,0.9481
MPLADS-001861,570000.0,578000.0,578000.0,541000.0,578000.0,501000.0,77000.0,0.8668
MPLADS-001862,409000.0,416000.0,416000.0,392000.0,416000.0,399000.0,17000.0,0.9591
MPLADS-001863,2631000.0,2665000.0,2665000.0,2465000.0,2665000.0,2341000.0,324000.0,0.8784
MPLADS-001864,11679000.0,11522000.0,11522000.0,11379000.0,11522000.0,9885000.0,1637000.0,0.8579
MPLADS-001865,15940000.0,16564000.0,16564000.0,15935000.0,16564000.0,14847000.0,1717000.0,0.8963
MPLADS-001866,1497000.0,1469000.0,1469000.0,1460000.0,1469000.0,1362000.0,107000.0,0.9272
MPLADS-001867,1816000.0,1799000.0,2485000.0,1842000.0,1799000.0,2485000.0,0.0,1.3813
MPLADS-001868,393000.0,387000.0,387000.0,396000.0,387000.0,197000.0,190000.0,0.509
MPLADS-001869,3678000.0,3820000.0,3820000.0,3422000.0,3820000.0,3308000.0,512000.0,0.866
MPLADS-001870,547000.0,540000.0,540000.0,525000.0,540000.0,498000.0,42000.0,0.9222
MPLADS-001871,51388000.0,50725000.0,50725000.0,52415000.0,50725000.0,49520000.0,1205000.0,0.9762
MPLADS-001872,3570000.0,3672000.0,3672000.0,3623000.0,3672000.0,3370000.0,302000.0,0.9178
MPLADS-001873,14250000.0,14072000.0,14072000.0,14375000.0,14072000.0,13030000.0,1042000.0,0.926
MPLADS-001874,2544000.0,2594000.0,2594000.0,2586000.0,2594000.0,2374000.0,220000.0,0.9152
MPLADS-001875,6302000.0,6577000.0,6577000.0,6303000.0,6577000.0,5713000.0,864000.0,0.8686
MPLADS-001876,3799000.0,3893000.0,3893000.0,3838000.0,3893000.0,3709000.0,184000.0,0.9527
MPLADS-001877,662000.0,670000.0,670000.0,641000.0,670000.0,644000.0,26000.0,0.9612
MPLADS-001878,13581000.0,13542000.0,13542000.0,13482000.0,13542000.0,11921000.0,1621000.0,0.8803
MPLADS-001879,2270000.0,2322000.0,2322000.0,2267000.0,2322000.0,2076000.0,246000.0,0.8941
MPLADS-001880,2305000.0,2355000.0,2355000.0,2166000.0,2355000.0,947000.0,1408000.0,0.4021
MPLADS-001881,1046000.0,1081000.0,1081000.0,969000.0,1081000.0,989000.0,92000.0,0.9149
MPLADS-001882,9708000.0,10050000.0,10050000.0,9104000.0,10050000.0,9801000.0,249000.0,0.9752
MPLADS-001883,1771000.0,1807000.0,1807000.0,1732000.0,1807000.0,1632000.0,175000.0,0.9032
MPLADS-001884,529000.0,521000.0,521000.0,516000.0,521000.0,468000.0,53000.0,0.8983
MPLADS-001885,706000.0,693000.0,693000.0,671000.0,693000.0,631000.0,62000.0,0.9105
MPLADS-001886,2010000.0,2098000.0,2098000.0,1870000.0,2098000.0,1814000.0,284000.0,0.8646
MPLADS-001887,1917000.0,1922000.0,1922000.0,1832000.0,1922000.0,1856000.0,66000.0,0.9657
MPLADS-001888,11162000.0,11016000.0,11016000.0,10787000.0,11016000.0,10508000.0,508000.0,0.9539
MPLADS-001889,623000.0,644000.0,644000.0,618000.0,644000.0,574000.0,70000.0,0.8913
MPLADS-001890,1571000.0,1646000.0,1646000.0,1567000.0,1646000.0,1456000.0,190000.0,0.8846
MPLADS-001891,15911000.0,16136000.0,16136000.0,14943000.0,16136000.0,15809000.0,327000.0,0.9797
MPLADS-001892,975000.0,1021000.0,1021000.0,919000.0,1021000.0,975000.0,46000.0,0.9549
MPLADS-001893,1960000.0,1998000.0,1998000.0,1928000.0,1998000.0,1933000.0,65000.0,0.9675
MPLADS-001894,709000.0,743000.0,743000.0,683000.0,743000.0,714000.0,29000.0,0.961
MPLADS-001895,2352000.0,2409000.0,2409000.0,2228000.0,2409000.0,2307000.0,102000.0,0.9577
MPLADS-001896,3704000.0,3866000.0,3866000.0,3528000.0,3866000.0,3451000.0,415000.0,0.8927
MPLADS-001897,1093000.0,1102000.0,1102000.0,1088000.0,1102000.0,1030000.0,72000.0,0.9347
MPLADS-001898,1949000.0,2032000.0,2032000.0,1868000.0,2032000.0,1919000.0,113000.0,0.9444
MPLADS-001899,1511000.0,1542000.0,1542000.0,1508000.0,1542000.0,1325000.0,217000.0,0.8593
MPLADS-001900,15649000.0,15840000.0,15840000.0,14406000.0,15840000.0,14666000.0,1174000.0,0.9259
MPLADS-001901,4083000.0,4031000.0,4031000.0,3935000.0,4031000.0,4031000.0,0.0,1.0
MPLADS-001902,441000.0,436000.0,436000.0,443000.0,436000.0,417000.0,19000.0,0.9564
MPLADS-001903,872000.0,907000.0,907000.0,861000.0,907000.0,907000.0,0.0,1.0
MPLADS-001904,1960000.0,1966000.0,1966000.0,1822000.0,1966000.0,1905000.0,61000.0,0.969
MPLADS-001905,2469000.0,2473000.0,2473000.0,2407000.0,2473000.0,2186000.0,287000.0,0.8839
MPLADS-001906,3314000.0,3424000.0,3424000.0,3088000.0,3424000.0,3134000.0,290000.0,0.9153
MPLADS-001907,792000.0,796000.0,796000.0,741000.0,796000.0,739000.0,57000.0,0.9284
MPLADS-001908,2486000.0,2492000.0,2492000.0,2407000.0,2492000.0,2311000.0,181000.0,0.9274
MPLADS-001909,10348000.0,10618000.0,10618000.0,9607000.0,10618000.0,10112000.0,506000.0,0.9523
MPLADS-001910,1532000.0,1510000.0,1510000.0,1473000.0,1510000.0,1490000.0,20000.0,0.9868
MPLADS-001911,10044000.0,9889000.0,9889000.0,9740000.0,9889000.0,9595000.0,294000.0,0.9703
MPLADS-001912,590000.0,591000.0,591000.0,590000.0,591000.0,547000.0,44000.0,0.9255
MPLADS-001913,2136000.0,2103000.0,2103000.0,1972000.0,2103000.0,1999000.0,104000.0,0.9505
MPLADS-001914,9178000.0,9042000.0,9042000.0,8817000.0,9042000.0,8395000.0,647000.0,0.9284
MPLADS-001915,1224000.0,1227000.0,1227000.0,1130000.0,1227000.0,1176000.0,51000.0,0.9584
MPLADS-001916,1333000.0,1343000.0,1343000.0,1259000.0,1343000.0,1315000.0,28000.0,0.9792
MPLADS-001917,13632000.0,14092000.0,14092000.0,13012000.0,14092000.0,13522000.0,570000.0,0.9596
MPLADS-001918,649000.0,645000.0,645000.0,613000.0,645000.0,621000.0,24000.0,0.9628
MPLADS-001919,663000.0,683000.0,683000.0,626000.0,683000.0,605000.0,78000.0,0.8858
MPLADS-001920,1825000.0,1883000.0,1883000.0,1723000.0,1883000.0,1663000.0,220000.0,0.8832
MPLADS-001921,3431000.0,3553000.0,3553000.0,3436000.0,3553000.0,3472000.0,81000.0,0.9772
MPLADS-001922,938000.0,920000.0,920000.0,912000.0,920000.0,826000.0,94000.0,0.8978
MPLADS-001923,1596000.0,1638000.0,1638000.0,1527000.0,1638000.0,1466000.0,172000.0,0.895
MPLADS-001924,2911000.0,2975000.0,2975000.0,2964000.0,2975000.0,2603000.0,372000.0,0.875
MPLADS-001925,1521000.0,1580000.0,1580000.0,1550000.0,1580000.0,1518000.0,62000.0,0.9608
MPLADS-001926,2908000.0,2912000.0,2912000.0,2879000.0,2912000.0,2644000.0,268000.0,0.908
MPLADS-001927,3214000.0,3258000.0,3258000.0,2997000.0,3258000.0,3189000.0,69000.0,0.9788
MPLADS-001928,16478000.0,17011000.0,17011000.0,16192000.0,17011000.0,16325000.0,686000.0,0.9597
MPLADS-001929,1899000.0,1984000.0,1984000.0,1906000.0,1984000.0,1825000.0,159000.0,0.9199
MPLADS-001930,2010000.0,2028000.0,2028000.0,1950000.0,2028000.0,1856000.0,172000.0,0.9152
MPLADS-001931,14672000.0,15366000.0,15366000.0,14747000.0,15366000.0,14847000.0,519000.0,0.9662
MPLADS-001932,1571000.0,1640000.0,1640000.0,1584000.0,1640000.0,1548000.0,92000.0,0.9439
MPLADS-001933,3935000.0,3883000.0,3883000.0,3776000.0,3883000.0,3553000.0,330000.0,0.915
MPLADS-001934,400000.0,414000.0,414000.0,397000.0,414000.0,375000.0,39000.0,0.9058
MPLADS-001935,1589000.0,1664000.0,1664000.0,1489000.0,1664000.0,1588000.0,76000.0,0.9543
MPLADS-001936,9548000.0,9391000.0,9391000.0,9289000.0,9391000.0,9104000.0,287000.0,0.9694
MPLADS-001937,2570000.0,2679000.0,2679000.0,2557000.0,2679000.0,2332000.0,347000.0,0.8705
MPLADS-001938,10229000.0,10468000.0,10468000.0,9575000.0,10468000.0,9944000.0,524000.0,0.9499
MPLADS-001939,12136000.0,12346000.0,12346000.0,11313000.0,12346000.0,10620000.0,1726000.0,0.8602
MPLADS-001940,12202000.0,12501000.0,12501000.0,11648000.0,12501000.0,10786000.0,1715000.0,0.8628
MPLADS-001941,1588000.0,1647000.0,1647000.0,1592000.0,1647000.0,1572000.0,75000.0,0.9545
MPLADS-001942,1562000.0,1597000.0,1597000.0,1450000.0,1597000.0,1452000.0,145000.0,0.9092
MPLADS-001943,9125000.0,9280000.0,9280000.0,8963000.0,9280000.0,8278000.0,1002000.0,0.892
MPLADS-001944,2404000.0,2441000.0,2441000.0,2324000.0,2441000.0,2098000.0,343000.0,0.8595
MPLADS-001945,667000.0,660000.0,660000.0,627000.0,660000.0,592000.0,68000.0,0.897
MPLADS-001946,2073000.0,2176000.0,2176000.0,2069000.0,2176000.0,2075000.0,101000.0,0.9536
MPLADS-001947,8159000.0,8026000.0,8026000.0,7713000.0,8026000.0,6848000.0,1178000.0,0.8532
MPLADS-001948,1424000.0,1477000.0,1477000.0,1384000.0,1477000.0,1442000.0,35000.0,0.9763
MPLADS-001949,615000.0,623000.0,623000.0,599000.0,623000.0,589000.0,34000.0,0.9454
MPLADS-001950,665000.0,697000.0,697000.0,669000.0,697000.0,697000.0,0.0,1.0
MPLADS-001951,1780000.0,1854000.0,2825000.0,1650000.0,1854000.0,2825000.0,0.0,1.5237
MPLADS-001952,1782000.0,1797000.0,1797000.0,1680000.0,1797000.0,1548000.0,249000.0,0.8614
MPLADS-001953,691000.0,684000.0,684000.0,666000.0,684000.0,619000.0,65000.0,0.905
MPLADS-001954,2082000.0,2150000.0,2150000.0,2069000.0,2150000.0,2001000.0,149000.0,0.9307
MPLADS-001955,696000.0,707000.0,707000.0,677000.0,707000.0,626000.0,81000.0,0.8854
MPLADS-001956,693000.0,713000.0,713000.0,641000.0,713000.0,675000.0,38000.0,0.9467
MPLADS-001957,15953000.0,16437000.0,16437000.0,15286000.0,16437000.0,15119000.0,1318000.0,0.9198
MPLADS-001958,1119000.0,1128000.0,1128000.0,1100000.0,1128000.0,1070000.0,58000.0,0.9486
MPLADS-001959,2565000.0,2562000.0,3884000.0,2565000.0,2562000.0,3884000.0,0.0,1.516
MPLADS-001960,2078000.0,2052000.0,2052000.0,2040000.0,2052000.0,1997000.0,55000.0,0.9732
MPLADS-001961,3915000.0,4094000.0,4094000.0,3702000.0,4094000.0,3898000.0,196000.0,0.9521
MPLADS-001962,10515000.0,10363000.0,10363000.0,10700000.0,10363000.0,9620000.0,743000.0,0.9283
MPLADS-001963,10668000.0,10773000.0,10773000.0,10078000.0,10773000.0,9357000.0,1416000.0,0.8686
MPLADS-001964,3230000.0,3209000.0,4766000.0,3015000.0,3209000.0,4766000.0,0.0,1.4852
MPLADS-001965,476000.0,494000.0,494000.0,485000.0,494000.0,430000.0,64000.0,0.8704
MPLADS-001966,2421000.0,2388000.0,2388000.0,2408000.0,2388000.0,2294000.0,94000.0,0.9606
MPLADS-001967,2671000.0,2717000.0,2717000.0,2501000.0,2717000.0,2604000.0,113000.0,0.9584
MPLADS-001968,2695000.0,2672000.0,2672000.0,2709000.0,2672000.0,2600000.0,72000.0,0.9731
MPLADS-001969,1091000.0,1111000.0,1111000.0,1041000.0,1111000.0,1020000.0,91000.0,0.9181
MPLADS-001970,577000.0,602000.0,602000.0,542000.0,602000.0,546000.0,56000.0,0.907
MPLADS-001971,629000.0,646000.0,646000.0,633000.0,646000.0,569000.0,77000.0,0.8808
MPLADS-001972,673000.0,702000.0,702000.0,649000.0,702000.0,668000.0,34000.0,0.9516
MPLADS-001973,9632000.0,9592000.0,9592000.0,9477000.0,9592000.0,8336000.0,1256000.0,0.8691
MPLADS-001974,2464000.0,2458000.0,2458000.0,2351000.0,2458000.0,2137000.0,321000.0,0.8694
MPLADS-001975,1815000.0,1852000.0,1852000.0,1695000.0,1852000.0,1641000.0,211000.0,0.8861
MPLADS-001976,2548000.0,2613000.0,2613000.0,2488000.0,2613000.0,2332000.0,281000.0,0.8925
MPLADS-001977,1682000.0,1753000.0,1753000.0,1571000.0,1753000.0,1624000.0,129000.0,0.9264
MPLADS-001978,656000.0,667000.0,957000.0,654000.0,667000.0,957000.0,0.0,1.4348
MPLADS-001979,2880000.0,3016000.0,3016000.0,2890000.0,3016000.0,2826000.0,190000.0,0.937
MPLADS-001980,3160000.0,3265000.0,3265000.0,3031000.0,3265000.0,2860000.0,405000.0,0.876
MPLADS-001981,2273000.0,2271000.0,2271000.0,2135000.0,2271000.0,1975000.0,296000.0,0.8697
MPLADS-001982,692000.0,697000.0,697000.0,641000.0,697000.0,647000.0,50000.0,0.9283
MPLADS-001983,2853000.0,2986000.0,2986000.0,2753000.0,2986000.0,2701000.0,285000.0,0.9046
MPLADS-001984,1959000.0,1999000.0,1999000.0,1927000.0,1999000.0,1939000.0,60000.0,0.97
MPLADS-001985,1053000.0,1103000.0,1103000.0,1053000.0,1103000.0,986000.0,117000.0,0.8939
MPLADS-001986,13600000.0,13502000.0,13502000.0,12905000.0,13502000.0,12437000.0,1065000.0,0.9211
MPLADS-001987,3948000.0,3996000.0,3996000.0,3664000.0,3996000.0,3554000.0,442000.0,0.8894
MPLADS-001988,2898000.0,2973000.0,2973000.0,2689000.0,2973000.0,2651000.0,322000.0,0.8917
MPLADS-001989,50103000.0,50935000.0,50935000.0,49193000.0,50935000.0,45319000.0,5616000.0,0.8897
MPLADS-001990,2284000.0,2386000.0,2386000.0,2242000.0,2386000.0,2179000.0,207000.0,0.9132
MPLADS-001991,659000.0,657000.0,657000.0,648000.0,657000.0,563000.0,94000.0,0.8569
MPLADS-001992,1998000.0,2093000.0,2093000.0,1976000.0,2093000.0,1809000.0,284000.0,0.8643
MPLADS-001993,705000.0,732000.0,732000.0,707000.0,732000.0,732000.0,0.0,1.0
MPLADS-001994,2202000.0,2257000.0,2257000.0,2123000.0,2257000.0,2158000.0,99000.0,0.9561
MPLADS-001995,2367000.0,2399000.0,2399000.0,2378000.0,2399000.0,2219000.0,180000.0,0.925
MPLADS-001996,1446000.0,1473000.0,1473000.0,1333000.0,1473000.0,1375000.0,98000.0,0.9335
MPLADS-001997,11777000.0,11695000.0,11695000.0,10907000.0,11695000.0,11180000.0,515000.0,0.956
MPLADS-001998,903000.0,920000.0,920000.0,879000.0,920000.0,796000.0,124000.0,0.8652
MPLADS-001999,3101000.0,3213000.0,3213000.0,2919000.0,3213000.0,3048000.0,165000.0,0.9486
MPLADS-002000,1520000.0,1563000.0,1563000.0,1486000.0,1563000.0,1461000.0,102000.0,0.9347
MPLADS-002001,413000.0,417000.0,417000.0,383000.0,417000.0,378000.0,39000.0,0.9065
MPLADS-002002,692000.0,711000.0,711000.0,664000.0,711000.0,697000.0,14000.0,0.9803
MPLADS-002003,577000.0,605000.0,605000.0,561000.0,605000.0,589000.0,16000.0,0.9736
MPLADS-002004,3837000.0,3939000.0,3939000.0,3543000.0,3939000.0,3436000.0,503000.0,0.8723
MPLADS-002005,2879000.0,2863000.0,2863000.0,2870000.0,2863000.0,2672000.0,191000.0,0.9333
MPLADS-002006,1913000.0,1988000.0,1988000.0,1792000.0,1988000.0,1889000.0,99000.0,0.9502
MPLADS-002007,500000.0,512000.0,770000.0,463000.0,512000.0,770000.0,0.0,1.5039
MPLADS-002008,617000.0,633000.0,633000.0,592000.0,633000.0,301000.0,332000.0,0.4755
