document_id,project_id,administrative_sanction,technical_sanction,dpr,work_order,measurement_book,utilization_certificate,completion_certificate,geo_tagged_photos,photo_count,required_document_count,available_document_count,missing_document_ratio
DOC-001863,MPLADS-001863,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001864,MPLADS-001864,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001865,MPLADS-001865,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001866,MPLADS-001866,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001867,MPLADS-001867,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001868,MPLADS-001868,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001869,MPLADS-001869,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001870,MPLADS-001870,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001871,MPLADS-001871,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001872,MPLADS-001872,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001873,MPLADS-001873,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001874,MPLADS-001874,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001875,MPLADS-001875,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001876,MPLADS-001876,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001877,MPLADS-001877,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001878,MPLADS-001878,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001879,MPLADS-001879,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001880,MPLADS-001880,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001881,MPLADS-001881,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001882,MPLADS-001882,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001883,MPLADS-001883,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001884,MPLADS-001884,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001885,MPLADS-001885,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001886,MPLADS-001886,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001887,MPLADS-001887,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001888,MPLADS-001888,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001889,MPLADS-001889,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001890,MPLADS-001890,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001891,MPLADS-001891,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001892,MPLADS-001892,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001893,MPLADS-001893,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001894,MPLADS-001894,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001895,MPLADS-001895,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001896,MPLADS-001896,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001897,MPLADS-001897,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001898,MPLADS-001898,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001899,MPLADS-001899,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001900,MPLADS-001900,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001901,MPLADS-001901,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-001902,MPLADS-001902,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001903,MPLADS-001903,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-001904,MPLADS-001904,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001905,MPLADS-001905,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001906,MPLADS-001906,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001907,MPLADS-001907,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-001908,MPLADS-001908,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001909,MPLADS-001909,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001910,MPLADS-001910,True,True,True,True,False,True,True,True,4,5,4,0.2
DOC-001911,MPLADS-001911,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001912,MPLADS-001912,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001913,MPLADS-001913,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001914,MPLADS-001914,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001915,MPLADS-001915,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001916,MPLADS-001916,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001917,MPLADS-001917,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001918,MPLADS-001918,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001919,MPLADS-001919,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001920,MPLADS-001920,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001921,MPLADS-001921,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001922,MPLADS-001922,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001923,MPLADS-001923,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001924,MPLADS-001924,True,True,True,True,False,True,True,True,5,5,4,0.2
DOC-001925,MPLADS-001925,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001926,MPLADS-001926,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001927,MPLADS-001927,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001928,MPLADS-001928,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001929,MPLADS-001929,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001930,MPLADS-001930,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001931,MPLADS-001931,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001932,MPLADS-001932,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001933,MPLADS-001933,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001934,MPLADS-001934,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001935,MPLADS-001935,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001936,MPLADS-001936,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001937,MPLADS-001937,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001938,MPLADS-001938,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001939,MPLADS-001939,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001940,MPLADS-001940,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001941,MPLADS-001941,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001942,MPLADS-001942,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001943,MPLADS-001943,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001944,MPLADS-001944,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001945,MPLADS-001945,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001946,MPLADS-001946,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001947,MPLADS-001947,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001948,MPLADS-001948,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001949,MPLADS-001949,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001950,MPLADS-001950,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-001951,MPLADS-001951,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001952,MPLADS-001952,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001953,MPLADS-001953,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001954,MPLADS-001954,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001955,MPLADS-001955,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-001956,MPLADS-001956,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001957,MPLADS-001957,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001958,MPLADS-001958,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001959,MPLADS-001959,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001960,MPLADS-001960,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-001961,MPLADS-001961,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001962,MPLADS-001962,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001963,MPLADS-001963,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001964,MPLADS-001964,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001965,MPLADS-001965,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001966,MPLADS-001966,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001967,MPLADS-001967,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001968,MPLADS-001968,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-001969,MPLADS-001969,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001970,MPLADS-001970,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001971,MPLADS-001971,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001972,MPLADS-001972,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001973,MPLADS-001973,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001974,MPLADS-001974,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001975,MPLADS-001975,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001976,MPLADS-001976,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-001977,MPLADS-001977,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001978,MPLADS-001978,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001979,MPLADS-001979,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001980,MPLADS-001980,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001981,MPLADS-001981,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001982,MPLADS-001982,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-001983,MPLADS-001983,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001984,MPLADS-001984,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001985,MPLADS-001985,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-001986,MPLADS-001986,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001987,MPLADS-001987,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001988,MPLADS-001988,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001989,MPLADS-001989,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-001990,MPLADS-001990,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001991,MPLADS-001991,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001992,MPLADS-001992,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001993,MPLADS-001993,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-001994,MPLADS-001994,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-001995,MPLADS-001995,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001996,MPLADS-001996,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-001997,MPLADS-001997,True,True,True,True,False,True,True,True,5,5,4,0.2
DOC-001998,MPLADS-001998,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-001999,MPLADS-001999,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002000,MPLADS-002000,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002001,MPLADS-002001,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002002,MPLADS-002002,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002003,MPLADS-002003,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-002004,MPLADS-002004,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002005,MPLADS-002005,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002006,MPLADS-002006,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002007,MPLADS-002007,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002008,MPLADS-002008,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002009,MPLADS-002009,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002010,MPLADS-002010,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002011,MPLADS-002011,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002012,MPLADS-002012,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002013,MPLADS-002013,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002014,MPLADS-002014,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002015,MPLADS-002015,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002016,MPLADS-002016,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002017,MPLADS-002017,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002018,MPLADS-002018,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002019,MPLADS-002019,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002020,MPLADS-002020,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002021,MPLADS-002021,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002022,MPLADS-002022,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002023,MPLADS-002023,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002024,MPLADS-002024,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002025,MPLADS-002025,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002026,MPLADS-002026,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-002027,MPLADS-002027,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002028,MPLADS-002028,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002029,MPLADS-002029,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002030,MPLADS-002030,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002031,MPLADS-002031,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002032,MPLADS-002032,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002033,MPLADS-002033,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002034,MPLADS-002034,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002035,MPLADS-002035,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002036,MPLADS-002036,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002037,MPLADS-002037,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002038,MPLADS-002038,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002039,MPLADS-002039,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-002040,MPLADS-002040,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002041,MPLADS-002041,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002042,MPLADS-002042,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002043,MPLADS-002043,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002044,MPLADS-002044,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-002045,MPLADS-002045,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002046,MPLADS-002046,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002047,MPLADS-002047,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002048,MPLADS-002048,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002049,MPLADS-002049,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002050,MPLADS-002050,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002051,MPLADS-002051,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002052,MPLADS-002052,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002053,MPLADS-002053,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002054,MPLADS-002054,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-002055,MPLADS-002055,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002056,MPLADS-002056,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002057,MPLADS-002057,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002058,MPLADS-002058,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002059,MPLADS-002059,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002060,MPLADS-002060,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002061,MPLADS-002061,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002062,MPLADS-002062,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002063,MPLADS-002063,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002064,MPLADS-002064,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002065,MPLADS-002065,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002066,MPLADS-002066,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002067,MPLADS-002067,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002068,MPLADS-002068,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002069,MPLADS-002069,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002070,MPLADS-002070,True,True,True,True,False,True,True,True,6,5,4,0.2
DOC-002071,MPLADS-002071,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002072,MPLADS-002072,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002073,MPLADS-002073,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002074,MPLADS-002074,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002075,MPLADS-002075,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002076,MPLADS-002076,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002077,MPLADS-002077,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002078,MPLADS-002078,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002079,MPLADS-002079,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002080,MPLADS-002080,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002081,MPLADS-002081,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002082,MPLADS-002082,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002083,MPLADS-002083,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002084,MPLADS-002084,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002085,MPLADS-002085,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002086,MPLADS-002086,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002087,MPLADS-002087,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002088,MPLADS-002088,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002089,MPLADS-002089,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002090,MPLADS-002090,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002091,MPLADS-002091,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002092,MPLADS-002092,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002093,MPLADS-002093,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002094,MPLADS-002094,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002095,MPLADS-002095,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002096,MPLADS-002096,True,True,True,True,False,True,True,True,6,5,4,0.2
DOC-002097,MPLADS-002097,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002098,MPLADS-002098,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002099,MPLADS-002099,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002100,MPLADS-002100,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002101,MPLADS-002101,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002102,MPLADS-002102,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002103,MPLADS-002103,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002104,MPLADS-002104,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002105,MPLADS-002105,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002106,MPLADS-002106,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002107,MPLADS-002107,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002108,MPLADS-002108,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002109,MPLADS-002109,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002110,MPLADS-002110,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002111,MPLADS-002111,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002112,MPLADS-002112,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002113,MPLADS-002113,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002114,MPLADS-002114,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002115,MPLADS-002115,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002116,MPLADS-002116,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002117,MPLADS-002117,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002118,MPLADS-002118,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002119,MPLADS-002119,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002120,MPLADS-002120,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002121,MPLADS-002121,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002122,MPLADS-002122,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-002123,MPLADS-002123,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002124,MPLADS-002124,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002125,MPLADS-002125,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002126,MPLADS-002126,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002127,MPLADS-002127,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002128,MPLADS-002128,True,True,True,True,False,True,True,True,4,5,4,0.2
DOC-002129,MPLADS-002129,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002130,MPLADS-002130,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002131,MPLADS-002131,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002132,MPLADS-002132,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002133,MPLADS-002133,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002134,MPLADS-002134,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002135,MPLADS-002135,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002136,MPLADS-002136,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002137,MPLADS-002137,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002138,MPLADS-002138,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002139,MPLADS-002139,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002140,MPLADS-002140,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002141,MPLADS-002141,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002142,MPLADS-002142,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-002143,MPLADS-002143,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002144,MPLADS-002144,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002145,MPLADS-002145,True,True,True,True,False,True,True,True,4,5,4,0.2
DOC-002146,MPLADS-002146,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002147,MPLADS-002147,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002148,MPLADS-002148,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002149,MPLADS-002149,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002150,MPLADS-002150,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002151,MPLADS-002151,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002152,MPLADS-002152,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002153,MPLADS-002153,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002154,MPLADS-002154,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002155,MPLADS-002155,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002156,MPLADS-002156,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002157,MPLADS-002157,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002158,MPLADS-002158,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002159,MPLADS-002159,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002160,MPLADS-002160,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002161,MPLADS-002161,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002162,MPLADS-002162,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002163,MPLADS-002163,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002164,MPLADS-002164,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002165,MPLADS-002165,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002166,MPLADS-002166,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002167,MPLADS-002167,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002168,MPLADS-002168,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002169,MPLADS-002169,True,True,True,True,False,True,True,True,5,5,4,0.2
DOC-002170,MPLADS-002170,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002171,MPLADS-002171,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002172,MPLADS-002172,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002173,MPLADS-002173,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002174,MPLADS-002174,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002175,MPLADS-002175,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002176,MPLADS-002176,True,True,True,True,False,True,True,True,6,5,4,0.2
DOC-002177,MPLADS-002177,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002178,MPLADS-002178,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002179,MPLADS-002179,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002180,MPLADS-002180,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002181,MPLADS-002181,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002182,MPLADS-002182,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002183,MPLADS-002183,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002184,MPLADS-002184,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002185,MPLADS-002185,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-002186,MPLADS-002186,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002187,MPLADS-002187,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002188,MPLADS-002188,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002189,MPLADS-002189,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002190,MPLADS-002190,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-002191,MPLADS-002191,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002192,MPLADS-002192,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002193,MPLADS-002193,True,True,True,True,True,True,True,True,4,5,5,0.0
