project_id,sanction_amount,released_amount,expenditure_amount,estimated_cost,unspent_amount,cost_to_sanction_ratio,sanction_to_estimate_ratio,release_to_sanction_ratio,expenditure_to_release_ratio,expenditure_to_sanction_ratio,balance_to_sanction_ratio,balance_to_release_ratio,cost_overrun_amount,cost_overrun_percentage,revised_estimate_ratio,tender_to_estimate_ratio,actual_to_tender_ratio,payment_to_work_order_ratio,payment_to_completion_ratio,payment_before_progress_ratio,payment_concentration_index,largest_payment_percentage,largest_payment_amount,payment_count,payment_velocity,sor_deviation_ratio,peer_cost_deviation_zscore,utilization_ratio,monthly_spending_variance,monthly_spending_zscore,quarterly_spending_zscore,round_amount_flag,repeated_amount_flag,rapid_payment_sequence_flag,planned_duration_days,actual_duration_days,delay_days,delay_ratio,extension_count,days_from_sanction_to_work_order,days_from_work_order_to_first_payment,days_from_work_order_to_first_progress,days_between_payments,payment_frequency,payment_acceleration,progress_acceleration,progress_deceleration,time_since_last_payment,time_since_last_inspection,time_since_last_progress_update,status_change_frequency,status_reversal_count,extension_frequency,extension_duration_total,project_velocity,financial_velocity,physical_velocity,velocity_mismatch,financial_physical_gap,physical_progress,financial_progress,contractor_total_projects,contractor_completed_projects,contractor_delayed_projects,contractor_abandoned_projects,contractor_total_value,contractor_average_project_value,contractor_max_project_value,contractor_win_rate,contractor_repeat_winner_rate,contractor_single_bid_win_rate,contractor_competitor_count,contractor_avg_delay,contractor_avg_cost_overrun,contractor_avg_payment_velocity,contractor_irregularity_score,contractor_state_count,contractor_district_count,contractor_constituency_count,contractor_project_concentration,contractor_client_concentration,contractor_agency_count,contractor_agency_repeat_rate,contractor_agency_win_rate,contractor_district_repeat_rate,contractor_constituency_repeat_rate,contractor_pair_frequency,agency_contractor_network_density,contractor_market_share,contractor_capacity_strain,contractor_past_irregularity_rate,bid_count,single_bid_flag,lowest_bid_deviation,second_lowest_bid_deviation,winning_vs_second_bid_ratio,bid_spread,bid_variance,bid_stddev,bidder_concentration,bidder_repeat_participation,new_bidder_flag,new_contractor_flag,incumbent_winner_flag,same_contractor_previous_tender_flag,tender_competition_score,procurement_risk_score,tender_extension_count,tender_cancellation_count,tender_reissue_count,winning_bid_deviation,bidder_price_similarity,tender_duration_days,retender_count,repeat_winner_rate,project_density_1km,project_density_5km,project_density_10km,same_location_project_count,same_coordinates_project_count,same_contractor_nearby_projects,same_agency_nearby_projects,nearest_project_distance,average_neighbor_distance,district_project_density,constituency_project_density,contractor_locality_ratio,contractor_outside_district_ratio,infrastructure_gap_score,geo_cluster_density,contractor_district_distance_km,is_high_density_cluster,geo_distance_mismatch_km,district_population,population_density,literacy_rate,poverty_rate,document_completeness_score,document_consistency_score,sanction_document_present,technical_sanction_present,dpr_present,estimate_present,revised_estimate_present,tender_document_present,bid_document_present,work_order_present,invoice_present,payment_voucher_present,measurement_book_present,utilization_certificate_present,completion_certificate_present,inspection_report_present,site_verification_present,photo_count,geotag_photo_count,unique_photo_hash_count,document_date_consistency,document_sequence_consistency,missing_date_count,missing_document_ratio,required_document_count,available_document_count,missing_mb_flag,missing_uc_flag,missing_completion_cert_flag,missing_geotag_flag,eligibility_violation_count,procurement_violation_count,documentation_violation_count,financial_violation_count,timeline_violation_count,payment_violation_count,completion_violation_count,total_rule_violation_count,critical_rule_violation_count,rule_risk_score,fraud_label,risk_level,anomaly_type,investigation_priority,financial_anomaly,procurement_anomaly,contractor_anomaly,geographic_anomaly,timeline_anomaly,progress_anomaly,documentation_anomaly,cost_anomaly
MPLADS-009241,535070.38,354579.4109072374,357902.02,510924.34,177168.36,0.6688877451971833,1.0472595218305707,0.6626780778020965,1.00937056408397,0.6688877451971833,0.33111225480281675,0.49965777636860464,0.0,0.0,1.0,1.0472595218305707,0.6688877451971833,0.6688877825754436,1.0000000558812157,0.0,0.25,25.0,89475.51,4,89475.51,-0.2995009398064692,-0.7304854820756737,0.6689,0.0,-0.6888490470214205,-0.8266188564257045,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,980.5535342465753,0.17123287671232876,0.01068493150684933,30.0,45.0,20.0,2.0,0.0,0,0,0.17123287671232876,0.1819178082191781,0.17123287671232876,0.010684931506849349,3.9000000000000057,62.5,66.4,14.0,11.0,2.0,0.0,4280563.04,588577.4180000001,1337675.95,0.35,0.28,0.0,3,42.0,0.08,89475.51,0.0025,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.263,0.0025,4,0,-0.0051,0.0349,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,-0.0051,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,6.0520000000000005,5.4468000000000005,0.85,0.15,0.279,0.45,12.5,0,0.0,2216128,605.2,78.6,24.4,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009242,480182.54,382510.21353133157,386094.55,470146.63,94087.98999999999,0.8040578693261109,1.021346340395974,0.796593340381205,1.00937056408397,0.8040578693261109,0.19594213067388913,0.24597510516485388,0.0,0.0,1.0,1.021346340395974,0.8040578693261109,0.8040578901515245,1.0000000259003916,0.0,0.25,25.0,96523.64,4,96523.64,-0.1787784376971925,-0.7134234626504263,0.8041,0.0,-0.6821041484944741,-0.8185249781933689,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,1057.7933150684933,0.2501369863013699,0.01397260273972605,30.0,45.0,20.0,2.0,0.0,0,0,0.2501369863013699,0.2641095890410959,0.2501369863013699,0.013972602739726003,5.1000000000000085,91.3,96.4,14.0,11.0,2.0,0.0,3841460.32,528200.794,1200456.3499999999,0.35,0.28,0.0,3,42.0,0.08,96523.64,0.006,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.154,0.006,4,0,0.0003,0.0403,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,0.0003,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,14.213,12.791699999999999,0.85,0.15,0.795,0.45,12.5,0,0.0,797772,1421.3,90.6,25.9,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009243,2547122.87,2089984.2486634115,2109568.58,2441965.67,437554.29000000004,0.8282162611181768,1.0430625218412675,0.8205274560089877,1.00937056408397,0.8282162611181768,0.17178373888182316,0.2093576974466794,0.0,0.0,1.0,1.0430625218412675,0.8282162611181768,0.8282162611181768,1.0,0.0,1.0,100.0,2109568.58,1,2109568.58,-0.13611865804812884,0.3296169235358821,0.8282,0.0,1.2443336230112927,1.4932003476135511,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,5779.639945205479,0.2358904109589041,0.0010958904109589196,30.0,45.0,20.0,2.0,0.0,0,0,0.2358904109589041,0.236986301369863,0.2358904109589041,0.0010958904109589218,0.4000000000000057,86.1,86.5,14.0,11.0,2.0,0.0,20376982.96,2801835.157,6367807.175000001,0.35,0.28,0.0,5,42.0,0.08,2109568.58,0.0733,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.333,0.0733,6,0,0.0352,0.0752,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0352,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,7.053,6.3477,0.85,0.15,0.4,0.45,12.5,0,0.0,1386337,705.3,70.7,32.9,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009244,1292620.41,879834.8709583731,888079.42,1326441.04,404540.9899999999,0.6870380609261771,0.9745027264837944,0.6806598937721965,1.00937056408397,0.6870380609261771,0.31296193907382286,0.45979194886802754,0.0,0.0,1.0,0.9745027264837944,0.6870380609261771,0.6870380609261771,1.0,0.0,0.5,50.0,444039.71,2,444039.71,-0.33047953642930106,-0.4096239950921691,0.687,0.0,-0.3495392513326442,-0.41944710159917303,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,2433.094301369863,0.15424657534246575,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.15424657534246575,0.13150684931506848,0.15424657534246575,0.022739726027397267,-8.299999999999997,56.3,48.0,14.0,11.0,2.0,0.0,10340963.28,1421882.4510000001,3231551.025,0.35,0.28,0.0,3,42.0,0.08,444039.71,0.1356,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.375,0.1356,4,0,0.0096,0.0496,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,0.0096,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,3.832,3.4488,0.85,0.15,0.841,0.45,12.5,0,0.0,1263565,383.2,87.7,10.2,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009245,244161.73,228017.2695633052,230153.92,241065.81,14007.809999999998,0.9426289697406715,1.0128426341338077,0.9338780060384778,1.00937056408397,0.9426289697406715,0.057371030259328507,0.061433109986921246,0.0,0.0,1.0,1.0128426341338077,0.9426289697406715,0.942628928784212,0.9999999565508161,0.0,0.3333333333333333,33.33333333333333,76717.97,3,76717.97,-0.04526519127702093,-0.8077981802882294,0.9426,0.0,-0.701057719783339,-0.8412692637400068,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,630.5586575342465,0.15753424657534246,0.00191780821917809,30.0,45.0,20.0,2.0,0.0,0,0,0.15753424657534246,0.15945205479452054,0.15753424657534246,0.0019178082191780854,0.7000000000000028,57.5,58.2,14.0,11.0,2.0,0.0,1953293.84,268577.90300000005,610404.3250000001,0.35,0.28,0.0,3,42.0,0.08,76717.97,0.1074,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.653,0.1074,4,0,-0.0221,0.0179,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,-0.0221,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,12.027000000000001,10.824300000000001,0.85,0.15,0.231,0.45,12.5,0,0.0,2459576,1202.7,64.4,18.8,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009246,3671649.96,2300243.1045798245,2321797.68,3560981.5,1349852.2799999998,0.6323581238119987,1.0310780777715358,0.626487581779126,1.00937056408397,0.6323581238119987,0.36764187618800126,0.5868302690756556,0.0,0.0,1.0,1.0310780777715358,0.6323581238119987,0.6323581238119987,1.0,0.0,0.25,25.0,580449.42,4,580449.42,-0.3479894012367096,0.45805722409786553,0.6324,0.0,-0.21899829195190235,-0.2627979503422828,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,6361.089534246576,0.25095890410958904,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.25095890410958904,0.17315068493150687,0.25095890410958904,0.07780821917808217,-28.39999999999999,91.6,63.2,14.0,11.0,2.0,0.0,29373199.68,4038814.9560000002,9179124.9,0.35,0.28,0.0,2,42.0,0.08,580449.42,0.0005,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.311,0.0005,3,0,0.0135,0.0535,0.96,0.08,0.002,0.045,0.3333333333333333,0.45,0,0,1,1,0.5,0.2,0,0,0,0.0135,0.3333333333333333,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,6.3020000000000005,5.6718,0.85,0.15,0.378,0.45,12.5,0,0.0,2339949,630.2,64.0,17.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009247,2631918.97,1751678.177384328,1768092.39,2640672.05,863826.5800000003,0.6717883073733079,0.9966852832028121,0.6655517124010577,1.00937056408397,0.6717883073733079,0.32821169262669214,0.49314228558233153,0.0,0.0,1.0,0.9966852832028121,0.6717883073733079,0.6717883111728169,1.0000000056558132,0.0,0.25,25.0,442023.1,4,442023.1,-0.3304384806132969,0.122956741316003,0.6718,0.0,-0.3514691007846869,-0.42176292094162426,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,4844.088767123288,0.2728767123287671,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.2728767123287671,0.2663013698630137,0.2728767123287671,0.006575342465753364,-2.3999999999999915,99.6,97.2,14.0,11.0,2.0,0.0,21055351.76,2895110.8670000006,6579797.425000001,0.35,0.28,0.0,4,42.0,0.08,442023.1,0.0058,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.293,0.0058,5,0,0.0733,0.11330000000000001,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,0.0733,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,3.555,3.1995,0.85,0.15,0.543,0.45,12.5,0,0.0,1416918,355.5,84.8,30.8,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009248,849573.42,792352.5892850052,799777.38,875289.62,49796.04000000004,0.9413870080822443,0.9706197818271854,0.9326475742202542,1.00937056408397,0.9413870080822443,0.05861299191775566,0.06284580964761466,0.0,0.0,1.0,0.9706197818271854,0.9413870080822443,0.9413870080822443,1.0,0.0,1.0,100.0,799777.38,1,799777.38,-0.08627114760026515,-0.4630640773327115,0.9414,0.0,-0.009106471806393873,-0.010927766167672647,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,2191.170904109589,0.2084931506849315,0.00246575342465755,30.0,45.0,20.0,2.0,0.0,0,0,0.2084931506849315,0.21095890410958903,0.2084931506849315,0.0024657534246575463,0.9000000000000057,76.1,77.0,14.0,11.0,2.0,0.0,6796587.36,934530.7620000001,2123933.5500000003,0.35,0.28,0.0,4,42.0,0.08,799777.38,0.1852,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.125,0.1852,5,0,0.0391,0.0791,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,0.0391,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,8.796,7.916399999999999,0.85,0.15,0.226,0.45,12.5,0,0.0,2426029,879.6,75.7,8.8,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009249,1811332.89,1161470.5458187615,1172354.18,1803845.45,638978.71,0.6472328672837161,1.0041508212358214,0.6412242345021193,1.00937056408397,0.6472328672837161,0.35276713271628385,0.5501462885135511,0.0,0.0,1.0,1.0041508212358214,0.6472328672837161,0.6472328562421235,0.999999982940309,0.0,0.25,25.0,293088.54,4,293088.54,-0.350080584786241,-0.23758191595888506,0.6472,0.0,-0.493996053941824,-0.5927952647301887,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,3211.929205479452,0.20410958904109588,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.20410958904109588,0.17726027397260274,0.20410958904109588,0.02684931506849314,-9.799999999999997,74.5,64.7,14.0,11.0,2.0,0.0,14490663.12,1992466.179,4528332.225,0.35,0.28,0.0,4,42.0,0.08,293088.54,0.0993,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.251,0.0993,5,0,0.0235,0.0635,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,0.0235,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,13.798,12.4182,0.85,0.15,0.679,0.45,12.5,0,0.0,1537826,1379.8,70.0,20.3,0.6,0.95,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.4,5,3,1,1,0,0,0,0,2,0,0,0,0,2,0,50.0,1,HIGH,DOCUMENTATION,HIGH,0,0,0,0,0,0,1,0
MPLADS-009250,1256075.33,975697.8408556707,984840.68,1315278.26,271234.65,0.7840617966758411,0.9549882851405147,0.7767829027066957,1.00937056408397,0.7840617966758411,0.21593820332415892,0.277990417363363,0.0,0.0,1.0,0.9549882851405147,0.7840617966758411,0.7840617966758411,1.0,0.0,1.0,100.0,984840.68,1,984840.68,-0.2512301693483476,-0.35106442283202094,0.7841,0.0,0.16799485571762218,0.2015938268611466,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,2698.1936438356165,0.1917808219178082,0.00739726027397261,30.0,45.0,20.0,2.0,0.0,0,0,0.1917808219178082,0.19917808219178082,0.1917808219178082,0.007397260273972611,2.700000000000003,70.0,72.7,14.0,11.0,2.0,0.0,10048602.64,1381682.8630000001,3140188.325,0.35,0.28,0.0,5,42.0,0.08,984840.68,0.1863,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.439,0.1863,6,0,-0.0098,0.0302,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,-0.0098,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,5.767,5.190300000000001,0.85,0.15,0.716,0.45,12.5,0,0.0,543734,576.7,67.2,35.9,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009251,471420.5,419997.56589368184,423933.18,450915.64,47487.32000000001,0.8992675965512743,1.0454738274325548,0.8909191812695498,1.00937056408397,0.8992675965512743,0.10073240344872572,0.11306570289033757,0.0,0.0,1.0,1.0454738274325548,0.8992675965512743,0.8992675965512743,1.0,0.0,1.0,100.0,423933.18,1,423933.18,-0.059839263947464805,-0.6905236576281478,0.8993,0.0,-0.36878073873128814,-0.44253688647754574,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,1161.4607671232877,0.23917808219178083,0.00301369863013701,30.0,45.0,20.0,2.0,0.0,0,0,0.23917808219178083,0.24219178082191783,0.23917808219178083,0.0030136986301370072,1.1000000000000085,87.3,88.4,14.0,11.0,2.0,0.0,3771364.0,518562.55000000005,1178551.25,0.35,0.28,0.0,5,42.0,0.08,423933.18,0.0266,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.311,0.0266,6,0,-0.0324,0.007600000000000003,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,-0.0324,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,13.603,12.2427,0.85,0.15,0.777,0.45,12.5,0,0.0,1127056,1360.3,79.3,32.2,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009252,485401.8,356065.6440641964,359402.18,469039.53,125999.62,0.740422017388481,1.0348846290205005,0.7335482564427993,1.00937056408397,0.740422017388481,0.25957798261151893,0.3538662662362423,0.0,0.0,1.0,1.0348846290205005,0.740422017388481,0.740422017388481,1.0,0.0,0.5,50.0,179701.09,2,179701.09,-0.23374863521631115,-0.7295775905504726,0.7404,0.0,-0.6025052392830721,-0.7230062871396865,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,984.663506849315,0.236986301369863,0.006027397260273981,30.0,45.0,20.0,2.0,0.0,0,0,0.236986301369863,0.243013698630137,0.236986301369863,0.006027397260273987,2.200000000000003,86.5,88.7,14.0,11.0,2.0,0.0,3883214.4,533941.98,1213504.5,0.35,0.28,0.0,3,42.0,0.08,179701.09,0.0061,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.187,0.0061,4,0,0.0608,0.1008,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,0.0608,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,4.963,4.4667,0.85,0.15,0.753,0.45,12.5,0,0.0,1898612,496.3,75.7,32.5,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009253,188296.66,162864.35908618817,164390.49,192721.78,23906.170000000013,0.8730398616735952,0.9770388173044064,0.8649349334512262,1.00937056408397,0.8730398616735952,0.1269601383264048,0.14678576782627326,0.0,0.0,1.0,0.9770388173044064,0.8730398616735952,0.8730398616735952,1.0,0.0,0.33333333333333337,33.333333333333336,54796.83,3,54796.829999999994,-0.14700616609082798,-0.847597975486847,0.873,0.0,-0.7220357472736075,-0.866442896728329,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,450.384904109589,0.1745205479452055,0.06465753424657533,30.0,45.0,20.0,2.0,0.0,0,0,0.1745205479452055,0.23917808219178083,0.1745205479452055,0.06465753424657533,23.599999999999994,63.7,87.3,14.0,11.0,2.0,0.0,1506373.28,207126.32600000003,470741.65,0.35,0.28,0.4,0,42.0,0.08,54796.829999999994,0.0669,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.319,0.0669,1,1,0.0017,0.0417,0.96,0.08,0.002,0.045,1.0,0.45,0,0,1,1,0.16666666666666666,0.85,0,0,0,0.0017,1.0,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,3.5580000000000003,3.2022000000000004,0.85,0.15,0.376,0.45,12.5,0,0.0,723832,355.8,72.8,36.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,25.0,1,HIGH,CONTRACTOR,HIGH,0,1,0,0,0,0,0,0
MPLADS-009254,191554.78,162639.08007757514,164163.1,184096.44,27391.679999999993,0.8570034117655535,1.040513222308916,0.8490473590769969,1.00937056408397,0.8570034117655535,0.14299658823444653,0.1684200377113224,0.0,0.0,1.0,1.040513222308916,0.8570034117655535,0.8570034117655535,1.0,0.0,0.5,50.0,82081.55,2,82081.55,-0.10827661849408927,-0.8477355911104574,0.857,0.0,-0.6959248969152648,-0.8351098762983178,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,449.7619178082192,0.23041095890410956,0.00575342465753427,30.0,45.0,20.0,2.0,0.0,0,0,0.23041095890410956,0.23616438356164385,0.23041095890410956,0.005753424657534284,2.1000000000000085,84.1,86.2,14.0,11.0,2.0,0.0,1532438.24,210710.258,478886.95,0.35,0.28,0.0,3,42.0,0.08,82081.55,0.0185,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.216,0.0185,4,0,-0.027,0.013000000000000001,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,-0.027,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,6.727,6.0543000000000005,0.85,0.15,0.326,0.45,12.5,0,0.0,1190254,672.7,93.1,36.9,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-009255,1259519.92,1206282.135941809,1217585.68,1276921.0,41934.23999999999,0.9667061716657883,0.9863726260277652,0.957731685531269,1.0093705640839699,0.9667061716657883,0.03329382833421165,0.03476321065408109,0.0,0.0,1.0,0.9863726260277652,0.9667061716657883,0.9667061716657883,1.0,0.0,1.0,100.0,1217585.68,1,1217585.68,-0.04646749485676879,-0.21020797216479956,0.9667,0.0,0.3907264749775029,0.46887176997300345,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,3335.8511780821914,0.1589041095890411,0.016164383561643833,30.0,45.0,20.0,2.0,0.0,0,0,0.1589041095890411,0.17506849315068493,0.1589041095890411,0.01616438356164382,5.899999999999999,58.0,63.9,14.0,11.0,2.0,0.0,10076159.36,1385471.912,3148799.8,0.35,0.28,0.0,3,42.0,0.08,1217585.68,0.1044,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.184,0.1044,4,0,0.0477,0.0877,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,0.0477,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,2.6689999999999996,2.4021,0.85,0.15,0.318,0.45,12.5,0,0.0,1513771,266.9,70.9,35.2,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
