payment_id,project_id,contractor_id,tranche_number,payment_number,payment_amount,payment_date,voucher_number,cumulative_payment,payment_velocity,payment_frequency,payment_concentration,is_round_number,is_final_installment,duplicate_payment_flag,payment_timing_anomaly,measurement_book_verified
PAY-003025-02,MPLADS-003025,CONT-0247,2,2,1000700.0,2023-11-06,VCH-003025-02,2001400.0,14295.71,70.0,0.3333,0,0,0,0,True
PAY-003025-03,MPLADS-003025,CONT-0247,3,3,1000600.0,2024-01-14,VCH-003025-03,3002000.0,14294.29,70.0,0.3333,0,1,0,0,True
PAY-003026-01,MPLADS-003026,CONT-0038,1,1,666000.0,2023-08-09,VCH-003026-01,666000.0,16650.0,40.0,0.3333,0,0,0,0,True
PAY-003026-02,MPLADS-003026,CONT-0038,2,2,666000.0,2023-12-07,VCH-003026-02,1332000.0,16650.0,40.0,0.3333,0,0,0,0,True
PAY-003026-03,MPLADS-003026,CONT-0038,3,3,666000.0,2024-04-05,VCH-003026-03,1998000.0,16650.0,40.0,0.3333,0,1,0,0,True
PAY-003027-01,MPLADS-003027,CONT-0167,1,1,480000.0,2023-08-25,VCH-003027-01,480000.0,10666.67,45.0,0.5,0,0,0,0,True
PAY-003027-02,MPLADS-003027,CONT-0167,2,2,480000.0,2023-10-10,VCH-003027-02,960000.0,10666.67,45.0,0.5,0,1,0,0,True
PAY-003028-01,MPLADS-003028,CONT-0090,1,1,608300.0,2023-05-23,VCH-003028-01,608300.0,15207.5,40.0,0.3333,0,0,0,0,True
PAY-003028-02,MPLADS-003028,CONT-0090,2,2,608300.0,2023-07-06,VCH-003028-02,1216600.0,15207.5,40.0,0.3333,0,0,0,0,True
PAY-003028-03,MPLADS-003028,CONT-0090,3,3,608400.0,2023-08-19,VCH-003028-03,1825000.0,15210.0,40.0,0.3334,0,1,0,0,True
PAY-003029-01,MPLADS-003029,CONT-0267,1,1,791000.0,2023-04-26,VCH-003029-01,791000.0,14831.25,53.3,0.3333,0,0,0,0,True
PAY-003029-02,MPLADS-003029,CONT-0267,2,2,791000.0,2023-06-26,VCH-003029-02,1582000.0,14831.25,53.3,0.3333,0,0,0,0,True
PAY-003029-03,MPLADS-003029,CONT-0267,3,3,791000.0,2023-08-26,VCH-003029-03,2373000.0,14831.25,53.3,0.3333,0,1,0,0,True
PAY-003030-01,MPLADS-003030,CONT-0366,1,1,295500.0,2023-11-06,VCH-003030-01,295500.0,9850.0,30.0,0.5,0,0,0,0,True
PAY-003030-02,MPLADS-003030,CONT-0366,2,2,295500.0,2023-12-07,VCH-003030-02,591000.0,9850.0,30.0,0.5,0,1,0,0,True
PAY-003031-01,MPLADS-003031,CONT-0258,1,1,590300.0,2022-09-01,VCH-003031-01,590300.0,11806.0,50.0,0.3333,0,0,0,0,True
PAY-003031-02,MPLADS-003031,CONT-0258,2,2,590300.0,2022-10-24,VCH-003031-02,1180600.0,11806.0,50.0,0.3333,0,0,0,0,True
PAY-003031-03,MPLADS-003031,CONT-0258,3,3,590400.0,2022-12-17,VCH-003031-03,1771000.0,11808.0,50.0,0.3334,0,1,0,0,True
PAY-003032-01,MPLADS-003032,CONT-0251,1,1,795000.0,2023-06-13,VCH-003032-01,795000.0,11357.14,70.0,0.3333,0,0,0,0,False
PAY-003032-02,MPLADS-003032,CONT-0251,2,2,795000.0,2023-08-26,VCH-003032-02,1590000.0,11357.14,70.0,0.3333,0,0,0,0,False
PAY-003032-03,MPLADS-003032,CONT-0251,3,3,795000.0,2023-11-08,VCH-003032-03,2385000.0,11357.14,70.0,0.3333,0,1,0,0,False
PAY-003033-01,MPLADS-003033,CONT-0105,1,1,1222000.0,2022-07-20,VCH-003033-01,1222000.0,17457.14,70.0,0.3333,0,0,0,0,True
PAY-003033-02,MPLADS-003033,CONT-0105,2,2,1222000.0,2022-10-08,VCH-003033-02,2444000.0,17457.14,70.0,0.3333,0,0,0,0,True
PAY-003033-03,MPLADS-003033,CONT-0105,3,3,1222000.0,2022-12-28,VCH-003033-03,3666000.0,17457.14,70.0,0.3333,0,1,0,0,True
PAY-003034-01,MPLADS-003034,CONT-0392,1,1,1135300.0,2024-04-03,VCH-003034-01,1135300.0,16218.57,70.0,0.3333,0,0,0,0,True
PAY-003034-02,MPLADS-003034,CONT-0392,2,2,1135300.0,2024-06-23,VCH-003034-02,2270600.0,16218.57,70.0,0.3333,0,0,0,0,True
PAY-003034-03,MPLADS-003034,CONT-0392,3,3,1135400.0,2024-09-13,VCH-003034-03,3406000.0,16220.0,70.0,0.3334,0,1,0,0,True
PAY-003035-01,MPLADS-003035,CONT-0072,1,1,4903000.0,2023-05-03,VCH-003035-01,4903000.0,36772.5,133.3,0.3333,0,0,0,0,True
PAY-003035-02,MPLADS-003035,CONT-0072,2,2,4903000.0,2023-09-22,VCH-003035-02,9806000.0,36772.5,133.3,0.3333,0,0,0,0,True
PAY-003035-03,MPLADS-003035,CONT-0072,3,3,4903000.0,2024-02-11,VCH-003035-03,14709000.0,36772.5,133.3,0.3333,0,1,0,0,True
PAY-003036-01,MPLADS-003036,CONT-0198,1,1,1031700.0,2022-10-26,VCH-003036-01,1031700.0,17195.0,60.0,0.3333,0,0,0,0,True
PAY-003036-02,MPLADS-003036,CONT-0198,2,2,1031700.0,2022-12-25,VCH-003036-02,2063400.0,17195.0,60.0,0.3333,0,0,0,0,True
PAY-003036-03,MPLADS-003036,CONT-0198,3,3,1031600.0,2023-02-23,VCH-003036-03,3095000.0,17193.33,60.0,0.3333,0,1,0,0,True
PAY-003037-01,MPLADS-003037,CONT-0048,1,1,564700.0,2023-03-27,VCH-003037-01,564700.0,11294.0,50.0,0.3334,0,0,0,0,True
PAY-003037-02,MPLADS-003037,CONT-0048,2,2,564700.0,2023-05-16,VCH-003037-02,1129400.0,11294.0,50.0,0.3334,0,0,0,0,True
PAY-003037-03,MPLADS-003037,CONT-0048,3,3,564600.0,2023-07-06,VCH-003037-03,1694000.0,11292.0,50.0,0.3333,0,1,0,0,True
PAY-003038-01,MPLADS-003038,CONT-0347,1,1,2747700.0,2022-12-04,VCH-003038-01,2747700.0,20607.75,133.3,0.3333,0,0,0,0,True
PAY-003038-02,MPLADS-003038,CONT-0347,2,2,2747700.0,2023-04-18,VCH-003038-02,5495400.0,20607.75,133.3,0.3333,0,0,0,0,True
PAY-003038-03,MPLADS-003038,CONT-0347,3,3,2747600.0,2023-08-31,VCH-003038-03,8243000.0,20607.0,133.3,0.3333,0,1,0,0,True
PAY-003039-01,MPLADS-003039,CONT-0061,1,1,556000.0,2022-04-09,VCH-003039-01,556000.0,13900.0,40.0,0.3333,0,0,0,0,True
PAY-003039-02,MPLADS-003039,CONT-0061,2,2,556000.0,2022-05-19,VCH-003039-02,1112000.0,13900.0,40.0,0.3333,0,0,0,0,True
PAY-003039-03,MPLADS-003039,CONT-0061,3,3,556000.0,2022-06-29,VCH-003039-03,1668000.0,13900.0,40.0,0.3333,0,1,0,0,True
PAY-003040-01,MPLADS-003040,CONT-0278,1,1,704300.0,2023-03-10,VCH-003040-01,704300.0,17607.5,40.0,0.3333,0,0,0,0,True
PAY-003040-02,MPLADS-003040,CONT-0278,2,2,704300.0,2023-04-18,VCH-003040-02,1408600.0,17607.5,40.0,0.3333,0,0,0,0,True
PAY-003040-03,MPLADS-003040,CONT-0278,3,3,704400.0,2023-05-27,VCH-003040-03,2113000.0,17610.0,40.0,0.3334,0,1,0,0,True
PAY-003041-01,MPLADS-003041,CONT-0397,1,1,596000.0,2022-05-11,VCH-003041-01,596000.0,11920.0,50.0,0.3333,0,0,0,0,True
PAY-003041-02,MPLADS-003041,CONT-0397,2,2,596000.0,2022-07-03,VCH-003041-02,1192000.0,11920.0,50.0,0.3333,0,0,0,0,True
PAY-003041-03,MPLADS-003041,CONT-0397,3,3,596000.0,2022-08-25,VCH-003041-03,1788000.0,11920.0,50.0,0.3333,0,1,0,0,True
PAY-003042-01,MPLADS-003042,CONT-0206,1,1,1243300.0,2023-05-15,VCH-003042-01,1243300.0,17761.43,70.0,0.3333,0,0,0,0,True
PAY-003042-02,MPLADS-003042,CONT-0206,2,2,1243300.0,2023-07-20,VCH-003042-02,2486600.0,17761.43,70.0,0.3333,0,0,0,0,True
PAY-003042-03,MPLADS-003042,CONT-0206,3,3,1243400.0,2023-09-24,VCH-003042-03,3730000.0,17762.86,70.0,0.3334,0,1,0,0,True
PAY-003043-01,MPLADS-003043,CONT-0111,1,1,544700.0,2023-02-26,VCH-003043-01,544700.0,13617.5,40.0,0.3334,0,0,0,0,True
PAY-003043-02,MPLADS-003043,CONT-0111,2,2,544700.0,2023-04-03,VCH-003043-02,1089400.0,13617.5,40.0,0.3334,0,0,0,0,True
PAY-003043-03,MPLADS-003043,CONT-0111,3,3,544600.0,2023-05-09,VCH-003043-03,1634000.0,13615.0,40.0,0.3333,0,1,0,0,True
PAY-003044-01,MPLADS-003044,CONT-0233,1,1,1021000.0,2023-03-09,VCH-003044-01,1021000.0,17016.67,60.0,0.3333,0,0,0,0,True
PAY-003044-02,MPLADS-003044,CONT-0233,2,2,1021000.0,2023-05-16,VCH-003044-02,2042000.0,17016.67,60.0,0.3333,0,0,0,0,True
PAY-003044-03,MPLADS-003044,CONT-0233,3,3,1021000.0,2023-07-24,VCH-003044-03,3063000.0,17016.67,60.0,0.3333,0,1,0,0,True
PAY-003045-01,MPLADS-003045,CONT-0031,1,1,903300.0,2022-05-14,VCH-003045-01,903300.0,15055.0,60.0,0.3333,0,0,0,0,True
PAY-003045-02,MPLADS-003045,CONT-0031,2,2,903300.0,2022-07-19,VCH-003045-02,1806600.0,15055.0,60.0,0.3333,0,0,0,0,True
PAY-003045-03,MPLADS-003045,CONT-0031,3,3,903400.0,2022-09-23,VCH-003045-03,2710000.0,15056.67,60.0,0.3334,0,1,0,0,True
PAY-003046-01,MPLADS-003046,CONT-0310,1,1,4069000.0,2023-06-16,VCH-003046-01,4069000.0,76293.75,53.3,0.3333,0,0,0,0,True
PAY-003046-02,MPLADS-003046,CONT-0310,2,2,4069000.0,2023-08-07,VCH-003046-02,8138000.0,76293.75,53.3,0.3333,0,0,0,0,True
PAY-003046-03,MPLADS-003046,CONT-0310,3,3,4069000.0,2023-09-29,VCH-003046-03,12207000.0,76293.75,53.3,0.3333,0,1,0,0,True
PAY-003047-01,MPLADS-003047,CONT-0218,1,1,1065300.0,2023-05-22,VCH-003047-01,1065300.0,15218.57,70.0,0.3333,0,0,0,0,True
PAY-003047-02,MPLADS-003047,CONT-0218,2,2,1065300.0,2023-08-07,VCH-003047-02,2130600.0,15218.57,70.0,0.3333,0,0,0,0,True
PAY-003047-03,MPLADS-003047,CONT-0218,3,3,1065400.0,2023-10-24,VCH-003047-03,3196000.0,15220.0,70.0,0.3334,0,1,0,0,True
PAY-003048-01,MPLADS-003048,CONT-0085,1,1,495000.0,2023-11-29,VCH-003048-01,495000.0,9900.0,50.0,0.3333,0,0,0,0,True
PAY-003048-02,MPLADS-003048,CONT-0085,2,2,495000.0,2024-01-29,VCH-003048-02,990000.0,9900.0,50.0,0.3333,0,0,0,0,True
PAY-003048-03,MPLADS-003048,CONT-0085,3,3,495000.0,2024-03-30,VCH-003048-03,1485000.0,9900.0,50.0,0.3333,0,1,0,0,True
PAY-003049-01,MPLADS-003049,CONT-0124,1,1,736000.0,2022-06-08,VCH-003049-01,736000.0,12266.67,60.0,0.3333,0,0,0,0,True
PAY-003049-02,MPLADS-003049,CONT-0124,2,2,736000.0,2022-08-06,VCH-003049-02,1472000.0,12266.67,60.0,0.3333,0,0,0,0,True
PAY-003049-03,MPLADS-003049,CONT-0124,3,3,736000.0,2022-10-05,VCH-003049-03,2208000.0,12266.67,60.0,0.3333,0,1,0,0,True
PAY-003050-01,MPLADS-003050,CONT-0270,1,1,494300.0,2022-11-17,VCH-003050-01,494300.0,9886.0,50.0,0.3333,0,0,0,0,True
PAY-003050-02,MPLADS-003050,CONT-0270,2,2,494300.0,2023-04-16,VCH-003050-02,988600.0,9886.0,50.0,0.3333,0,0,0,0,True
PAY-003050-03,MPLADS-003050,CONT-0270,3,3,494400.0,2023-09-13,VCH-003050-03,1483000.0,9888.0,50.0,0.3334,0,1,0,0,True
PAY-003051-01,MPLADS-003051,CONT-0051,1,1,702000.0,2023-11-15,VCH-003051-01,702000.0,10028.57,70.0,0.3333,0,0,0,0,True
PAY-003051-02,MPLADS-003051,CONT-0051,2,2,702000.0,2024-02-04,VCH-003051-02,1404000.0,10028.57,70.0,0.3333,0,0,0,0,True
PAY-003051-03,MPLADS-003051,CONT-0051,3,3,702000.0,2024-04-25,VCH-003051-03,2106000.0,10028.57,70.0,0.3333,0,1,0,0,True
PAY-003052-01,MPLADS-003052,CONT-0244,1,1,1094300.0,2023-06-23,VCH-003052-01,1094300.0,36476.67,30.0,0.3333,0,0,0,0,True
PAY-003052-02,MPLADS-003052,CONT-0244,2,2,1094300.0,2023-07-21,VCH-003052-02,2188600.0,36476.67,30.0,0.3333,0,0,0,0,True
PAY-003052-03,MPLADS-003052,CONT-0244,3,3,1094400.0,2023-08-19,VCH-003052-03,3283000.0,36480.0,30.0,0.3334,0,1,0,0,True
PAY-003053-01,MPLADS-003053,CONT-0018,1,1,1192700.0,2022-07-17,VCH-003053-01,1192700.0,17038.57,70.0,0.3333,0,0,0,0,True
PAY-003053-02,MPLADS-003053,CONT-0018,2,2,1192700.0,2022-10-05,VCH-003053-02,2385400.0,17038.57,70.0,0.3333,0,0,0,0,True
PAY-003053-03,MPLADS-003053,CONT-0018,3,3,1192600.0,2022-12-25,VCH-003053-03,3578000.0,17037.14,70.0,0.3333,0,1,0,0,True
PAY-003054-01,MPLADS-003054,CONT-0139,1,1,234500.0,2023-04-20,VCH-003054-01,234500.0,7816.67,30.0,0.5,0,0,0,0,True
PAY-003054-02,MPLADS-003054,CONT-0139,2,2,234500.0,2023-05-17,VCH-003054-02,469000.0,7816.67,30.0,0.5,0,1,0,0,True
PAY-003055-01,MPLADS-003055,CONT-0308,1,1,984700.0,2022-09-04,VCH-003055-01,984700.0,18463.12,53.3,0.3333,0,0,0,0,True
PAY-003055-02,MPLADS-003055,CONT-0308,2,2,984700.0,2022-11-02,VCH-003055-02,1969400.0,18463.12,53.3,0.3333,0,0,0,0,True
PAY-003055-03,MPLADS-003055,CONT-0308,3,3,984600.0,2022-12-31,VCH-003055-03,2954000.0,18461.25,53.3,0.3333,0,1,0,0,True
PAY-003056-01,MPLADS-003056,CONT-0174,1,1,777300.0,2022-05-26,VCH-003056-01,777300.0,11104.29,70.0,0.3333,0,0,0,0,True
PAY-003056-02,MPLADS-003056,CONT-0174,2,2,777300.0,2022-08-09,VCH-003056-02,1554600.0,11104.29,70.0,0.3333,0,0,0,0,True
PAY-003056-03,MPLADS-003056,CONT-0174,3,3,777400.0,2022-10-24,VCH-003056-03,2332000.0,11105.71,70.0,0.3334,0,1,0,0,True
PAY-003057-01,MPLADS-003057,CONT-0024,1,1,654000.0,2023-12-28,VCH-003057-01,654000.0,10900.0,60.0,0.3333,0,0,0,0,True
PAY-003057-02,MPLADS-003057,CONT-0024,2,2,654000.0,2024-02-26,VCH-003057-02,1308000.0,10900.0,60.0,0.3333,0,0,0,0,True
PAY-003057-03,MPLADS-003057,CONT-0024,3,3,654000.0,2024-04-26,VCH-003057-03,1962000.0,10900.0,60.0,0.3333,0,1,0,0,True
PAY-003058-01,MPLADS-003058,CONT-0127,1,1,624300.0,2023-10-06,VCH-003058-01,624300.0,15607.5,40.0,0.3333,0,0,0,0,True
PAY-003058-02,MPLADS-003058,CONT-0127,2,2,624300.0,2023-11-24,VCH-003058-02,1248600.0,15607.5,40.0,0.3333,0,0,0,0,True
PAY-003058-03,MPLADS-003058,CONT-0127,3,3,624400.0,2024-01-12,VCH-003058-03,1873000.0,15610.0,40.0,0.3334,0,1,0,0,True
PAY-003059-01,MPLADS-003059,CONT-0238,1,1,778700.0,2023-12-23,VCH-003059-01,778700.0,14600.62,53.3,0.3333,0,0,0,0,True
PAY-003059-02,MPLADS-003059,CONT-0238,2,2,778700.0,2024-02-17,VCH-003059-02,1557400.0,14600.62,53.3,0.3333,0,0,0,0,True
PAY-003059-03,MPLADS-003059,CONT-0238,3,3,778600.0,2024-04-13,VCH-003059-03,2336000.0,14598.75,53.3,0.3333,0,1,0,0,True
PAY-003060-01,MPLADS-003060,CONT-0020,1,1,1021300.0,2023-05-21,VCH-003060-01,1021300.0,19149.38,53.3,0.3333,0,0,0,0,False
PAY-003060-02,MPLADS-003060,CONT-0020,2,2,1021300.0,2023-07-23,VCH-003060-02,2042600.0,19149.38,53.3,0.3333,0,0,0,0,False
PAY-003060-03,MPLADS-003060,CONT-0020,3,3,1021400.0,2023-09-24,VCH-003060-03,3064000.0,19151.25,53.3,0.3334,0,1,0,0,False
PAY-003061-01,MPLADS-003061,CONT-0030,1,1,316500.0,2022-09-12,VCH-003061-01,316500.0,7033.33,45.0,0.5,0,0,0,0,True
PAY-003061-02,MPLADS-003061,CONT-0030,2,2,316500.0,2022-11-11,VCH-003061-02,633000.0,7033.33,45.0,0.5,0,1,0,0,True
PAY-003062-01,MPLADS-003062,CONT-0214,1,1,252000.0,2022-11-10,VCH-003062-01,252000.0,8400.0,30.0,0.5,0,0,0,0,True
PAY-003062-02,MPLADS-003062,CONT-0214,2,2,252000.0,2023-02-08,VCH-003062-02,504000.0,8400.0,30.0,0.5,0,1,0,0,True
PAY-003063-01,MPLADS-003063,CONT-0029,1,1,4777000.0,2024-05-07,VCH-003063-01,4777000.0,35827.5,133.3,0.3333,0,0,0,0,True
PAY-003063-02,MPLADS-003063,CONT-0029,2,2,4777000.0,2024-09-13,VCH-003063-02,9554000.0,35827.5,133.3,0.3333,0,0,0,0,True
PAY-003063-03,MPLADS-003063,CONT-0029,3,3,4777000.0,2025-01-21,VCH-003063-03,14331000.0,35827.5,133.3,0.3333,0,1,0,0,True
PAY-003064-01,MPLADS-003064,CONT-0394,1,1,563700.0,2024-01-03,VCH-003064-01,563700.0,10569.38,53.3,0.3334,0,0,0,0,True
PAY-003064-02,MPLADS-003064,CONT-0394,2,2,563700.0,2024-02-22,VCH-003064-02,1127400.0,10569.38,53.3,0.3334,0,0,0,0,True
PAY-003064-03,MPLADS-003064,CONT-0394,3,3,563600.0,2024-04-12,VCH-003064-03,1691000.0,10567.5,53.3,0.3333,0,1,0,0,True
PAY-003065-01,MPLADS-003065,CONT-0253,1,1,2904000.0,2022-09-27,VCH-003065-01,2904000.0,21780.0,133.3,0.3333,0,0,0,0,True
PAY-003065-02,MPLADS-003065,CONT-0253,2,2,2904000.0,2023-02-13,VCH-003065-02,5808000.0,21780.0,133.3,0.3333,0,0,0,0,True
PAY-003065-03,MPLADS-003065,CONT-0253,3,3,2904000.0,2023-07-02,VCH-003065-03,8712000.0,21780.0,133.3,0.3333,0,1,0,0,True
PAY-003066-01,MPLADS-003066,CONT-0062,1,1,440000.0,2023-12-26,VCH-003066-01,440000.0,9777.78,45.0,0.5,0,0,0,0,True
PAY-003066-02,MPLADS-003066,CONT-0062,2,2,440000.0,2024-02-03,VCH-003066-02,880000.0,9777.78,45.0,0.5,0,1,0,0,True
PAY-003067-01,MPLADS-003067,CONT-0149,1,1,333000.0,2022-05-14,VCH-003067-01,333000.0,11100.0,30.0,0.5,0,0,0,0,True
PAY-003067-02,MPLADS-003067,CONT-0149,2,2,333000.0,2022-06-16,VCH-003067-02,666000.0,11100.0,30.0,0.5,0,1,0,0,True
PAY-003068-01,MPLADS-003068,CONT-0250,1,1,607300.0,2023-04-11,VCH-003068-01,607300.0,11386.88,53.3,0.3333,0,0,0,0,True
PAY-003068-02,MPLADS-003068,CONT-0250,2,2,607300.0,2023-06-04,VCH-003068-02,1214600.0,11386.88,53.3,0.3333,0,0,0,0,True
PAY-003068-03,MPLADS-003068,CONT-0250,3,3,607400.0,2023-07-28,VCH-003068-03,1822000.0,11388.75,53.3,0.3334,0,1,0,0,True
PAY-003069-01,MPLADS-003069,CONT-0121,1,1,631300.0,2022-04-25,VCH-003069-01,631300.0,11836.88,53.3,0.3333,0,0,0,0,True
PAY-003069-02,MPLADS-003069,CONT-0121,2,2,631300.0,2022-06-23,VCH-003069-02,1262600.0,11836.88,53.3,0.3333,0,0,0,0,True
PAY-003069-03,MPLADS-003069,CONT-0121,3,3,631400.0,2022-08-21,VCH-003069-03,1894000.0,11838.75,53.3,0.3334,0,1,0,0,True
PAY-003070-01,MPLADS-003070,CONT-0026,1,1,387700.0,2023-09-18,VCH-003070-01,387700.0,7754.0,50.0,0.3334,0,0,0,0,True
PAY-003070-02,MPLADS-003070,CONT-0026,2,2,387700.0,2023-11-03,VCH-003070-02,775400.0,7754.0,50.0,0.3334,0,0,0,0,True
PAY-003070-03,MPLADS-003070,CONT-0026,3,3,387600.0,2023-12-19,VCH-003070-03,1163000.0,7752.0,50.0,0.3333,0,1,0,0,True
PAY-003071-01,MPLADS-003071,CONT-0158,1,1,398500.0,2022-07-29,VCH-003071-01,398500.0,8855.56,45.0,0.5,0,0,0,0,True
PAY-003071-02,MPLADS-003071,CONT-0158,2,2,398500.0,2022-09-17,VCH-003071-02,797000.0,8855.56,45.0,0.5,0,1,0,0,True
PAY-003072-01,MPLADS-003072,CONT-0051,1,1,199500.0,2023-10-09,VCH-003072-01,199500.0,6650.0,30.0,0.5,0,0,0,0,False
PAY-003072-02,MPLADS-003072,CONT-0051,2,2,199500.0,2023-11-21,VCH-003072-02,399000.0,6650.0,30.0,0.5,0,1,0,0,False
PAY-003073-01,MPLADS-003073,CONT-0295,1,1,170000.0,2022-05-29,VCH-003073-01,170000.0,5666.67,30.0,0.5,0,0,0,0,True
PAY-003073-02,MPLADS-003073,CONT-0295,2,2,170000.0,2022-07-02,VCH-003073-02,340000.0,5666.67,30.0,0.5,0,1,0,0,True
PAY-003074-01,MPLADS-003074,CONT-0288,1,1,1214700.0,2024-02-18,VCH-003074-01,1214700.0,17352.86,70.0,0.3333,0,0,0,0,False
PAY-003074-02,MPLADS-003074,CONT-0288,2,2,1214700.0,2024-04-30,VCH-003074-02,2429400.0,17352.86,70.0,0.3333,0,0,0,0,False
PAY-003074-03,MPLADS-003074,CONT-0288,3,3,1214600.0,2024-07-11,VCH-003074-03,3644000.0,17351.43,70.0,0.3333,0,1,0,0,False
PAY-003075-01,MPLADS-003075,CONT-0236,1,1,483300.0,2023-11-30,VCH-003075-01,483300.0,9666.0,50.0,0.3333,0,0,0,0,True
PAY-003075-02,MPLADS-003075,CONT-0236,2,2,483300.0,2024-01-28,VCH-003075-02,966600.0,9666.0,50.0,0.3333,0,0,0,0,True
PAY-003075-03,MPLADS-003075,CONT-0236,3,3,483400.0,2024-03-27,VCH-003075-03,1450000.0,9668.0,50.0,0.3334,0,1,0,0,True
PAY-003076-01,MPLADS-003076,CONT-0139,1,1,483000.0,2023-02-03,VCH-003076-01,483000.0,10733.33,45.0,0.5,0,0,0,0,True
PAY-003076-02,MPLADS-003076,CONT-0139,2,2,483000.0,2023-03-20,VCH-003076-02,966000.0,10733.33,45.0,0.5,0,1,0,1,True
PAY-003077-01,MPLADS-003077,CONT-0099,1,1,215000.0,2023-05-12,VCH-003077-01,215000.0,7166.67,30.0,0.5,0,0,0,0,True
PAY-003077-02,MPLADS-003077,CONT-0099,2,2,215000.0,2023-06-28,VCH-003077-02,430000.0,7166.67,30.0,0.5,0,1,0,0,True
PAY-003078-01,MPLADS-003078,CONT-0384,1,1,518000.0,2023-10-18,VCH-003078-01,518000.0,10360.0,50.0,0.3333,0,0,0,0,True
PAY-003078-02,MPLADS-003078,CONT-0384,2,2,518000.0,2023-12-06,VCH-003078-02,1036000.0,10360.0,50.0,0.3333,0,0,0,0,True
PAY-003078-03,MPLADS-003078,CONT-0384,3,3,518000.0,2024-01-24,VCH-003078-03,1554000.0,10360.0,50.0,0.3333,0,1,0,0,True
PAY-003079-01,MPLADS-003079,CONT-0117,1,1,393700.0,2023-03-24,VCH-003079-01,393700.0,9842.5,40.0,0.3334,0,0,0,1,True
PAY-003079-02,MPLADS-003079,CONT-0117,2,2,393700.0,2023-04-29,VCH-003079-02,787400.0,9842.5,40.0,0.3334,0,0,0,0,True
PAY-003079-03,MPLADS-003079,CONT-0117,3,3,393600.0,2023-06-04,VCH-003079-03,1181000.0,9840.0,40.0,0.3333,0,1,0,0,True
PAY-003080-01,MPLADS-003080,CONT-0007,1,1,1522000.0,2022-08-05,VCH-003080-01,1522000.0,50733.33,30.0,0.3333,0,0,0,0,True
PAY-003080-02,MPLADS-003080,CONT-0007,2,2,1522000.0,2022-09-08,VCH-003080-02,3044000.0,50733.33,30.0,0.3333,0,0,0,0,True
PAY-003080-03,MPLADS-003080,CONT-0007,3,3,1522000.0,2022-10-12,VCH-003080-03,4566000.0,50733.33,30.0,0.3333,0,1,0,0,True
PAY-003081-01,MPLADS-003081,CONT-0066,1,1,293000.0,2022-06-16,VCH-003081-01,293000.0,9766.67,30.0,0.5,0,0,0,0,True
PAY-003081-02,MPLADS-003081,CONT-0066,2,2,293000.0,2022-07-22,VCH-003081-02,586000.0,9766.67,30.0,0.5,0,1,0,0,True
PAY-003082-01,MPLADS-003082,CONT-0145,1,1,275000.0,2023-02-03,VCH-003082-01,275000.0,6111.11,45.0,0.5,0,0,0,0,True
PAY-003082-02,MPLADS-003082,CONT-0145,2,2,275000.0,2023-04-01,VCH-003082-02,550000.0,6111.11,45.0,0.5,0,1,0,0,True
PAY-003083-01,MPLADS-003083,CONT-0374,1,1,580000.0,2022-07-06,VCH-003083-01,580000.0,10875.0,53.3,0.3333,0,0,0,0,True
PAY-003083-02,MPLADS-003083,CONT-0374,2,2,580000.0,2022-08-31,VCH-003083-02,1160000.0,10875.0,53.3,0.3333,0,0,0,0,True
PAY-003083-03,MPLADS-003083,CONT-0374,3,3,580000.0,2022-10-27,VCH-003083-03,1740000.0,10875.0,53.3,0.3333,0,1,0,0,True
PAY-003084-01,MPLADS-003084,CONT-0079,1,1,918300.0,2023-09-12,VCH-003084-01,918300.0,15305.0,60.0,0.3333,0,0,0,0,True
PAY-003084-02,MPLADS-003084,CONT-0079,2,2,918300.0,2023-11-12,VCH-003084-02,1836600.0,15305.0,60.0,0.3333,0,0,0,0,True
PAY-003084-03,MPLADS-003084,CONT-0079,3,3,918400.0,2024-01-12,VCH-003084-03,2755000.0,15306.67,60.0,0.3334,0,1,0,0,True
PAY-003085-01,MPLADS-003085,CONT-0314,1,1,272000.0,2023-11-06,VCH-003085-01,272000.0,6044.44,45.0,0.5,0,0,0,0,True
PAY-003085-02,MPLADS-003085,CONT-0314,2,2,272000.0,2023-12-22,VCH-003085-02,544000.0,6044.44,45.0,0.5,0,1,0,0,True
PAY-003086-01,MPLADS-003086,CONT-0140,1,1,3110300.0,2022-12-27,VCH-003086-01,3110300.0,23327.25,133.3,0.3333,0,0,0,0,True
PAY-003086-02,MPLADS-003086,CONT-0140,2,2,3110300.0,2023-05-08,VCH-003086-02,6220600.0,23327.25,133.3,0.3333,0,0,0,0,True
PAY-003086-03,MPLADS-003086,CONT-0140,3,3,3110400.0,2023-09-18,VCH-003086-03,9331000.0,23328.0,133.3,0.3333,0,1,0,0,True
PAY-003087-01,MPLADS-003087,CONT-0257,1,1,3689000.0,2023-11-24,VCH-003087-01,3689000.0,27667.5,133.3,0.3333,0,0,0,0,True
PAY-003087-02,MPLADS-003087,CONT-0257,2,2,3689000.0,2024-04-13,VCH-003087-02,7378000.0,27667.5,133.3,0.3333,0,0,0,0,True
PAY-003087-03,MPLADS-003087,CONT-0257,3,3,3689000.0,2024-09-01,VCH-003087-03,11067000.0,27667.5,133.3,0.3333,0,1,0,0,True
PAY-003088-01,MPLADS-003088,CONT-0247,1,1,230000.0,2023-06-01,VCH-003088-01,230000.0,7666.67,30.0,0.5,0,0,0,0,True
