constituency_id,constituency_name,district_id,state_id,mp_name,mp_house
PC-0505,KAR-District-21-Seat-505,DIST-0336,ST-08,Hon. MP Falak Kant,Lok Sabha
PC-0506,KAR-District-21-Seat-506,DIST-0336,ST-08,Hon. MP Dev Shetty,Lok Sabha
PC-0507,KAR-District-22-Seat-507,DIST-0337,ST-08,Hon. MP Chasmum Rege,Lok Sabha
PC-0508,KAR-District-23-Seat-508,DIST-0338,ST-08,Hon. MP Jackson Dey,Rajya Sabha
PC-0509,KAR-District-23-Seat-509,DIST-0338,ST-08,Hon. MP Chakradev Barad,Rajya Sabha
PC-0510,KAR-District-24-Seat-510,DIST-0339,ST-08,Hon. MP Daksha Tailor,Lok Sabha
PC-0511,KAR-District-25-Seat-511,DIST-0340,ST-08,Hon. MP Jack Chatterjee,Lok Sabha
PC-0512,KAR-District-25-Seat-512,DIST-0340,ST-08,Hon. MP Wahab Yogi,Lok Sabha
PC-0513,KAR-District-26-Seat-513,DIST-0341,ST-08,Hon. MP Krishna Rama,Lok Sabha
PC-0514,KAR-District-26-Seat-514,DIST-0341,ST-08,Hon. MP Sudiksha Prabhakar,Rajya Sabha
PC-0515,KAR-District-27-Seat-515,DIST-0342,ST-08,Hon. MP Oni Dubey,Lok Sabha
PC-0516,KAR-District-28-Seat-516,DIST-0343,ST-08,Hon. MP Oeshi Chaudhary,Lok Sabha
PC-0517,KAR-District-28-Seat-517,DIST-0343,ST-08,Hon. MP Vrishti Reddy,Lok Sabha
PC-0518,KAR-District-29-Seat-518,DIST-0344,ST-08,Hon. MP Ati Bali,Lok Sabha
PC-0519,KAR-District-30-Seat-519,DIST-0345,ST-08,Hon. MP Kamala Kalla,Lok Sabha
PC-0520,KAR-District-31-Seat-520,DIST-0346,ST-08,Hon. MP Sachi Saxena,Lok Sabha
PC-0521,KAR-District-31-Seat-521,DIST-0346,ST-08,Hon. MP Warinder Patil,Lok Sabha
PC-0522,GUJ-District-01-Seat-522,DIST-0347,ST-09,Hon. MP Hardik Pillai,Rajya Sabha
PC-0523,GUJ-District-02-Seat-523,DIST-0348,ST-09,Hon. MP Jagrati Bhat,Lok Sabha
PC-0524,GUJ-District-02-Seat-524,DIST-0348,ST-09,Hon. MP Mitali Majumdar,Rajya Sabha
PC-0525,GUJ-District-03-Seat-525,DIST-0349,ST-09,Hon. MP Ranveer Das,Lok Sabha
PC-0526,GUJ-District-03-Seat-526,DIST-0349,ST-09,Hon. MP Suhani Chand,Lok Sabha
PC-0527,GUJ-District-04-Seat-527,DIST-0350,ST-09,Hon. MP Simon Bail,Lok Sabha
PC-0528,GUJ-District-04-Seat-528,DIST-0350,ST-09,Hon. MP Chandresh Nath,Lok Sabha
PC-0529,GUJ-District-05-Seat-529,DIST-0351,ST-09,Hon. MP Yagnesh Dass,Lok Sabha
PC-0530,GUJ-District-06-Seat-530,DIST-0352,ST-09,Hon. MP Samesh Biswas,Lok Sabha
PC-0531,GUJ-District-06-Seat-531,DIST-0352,ST-09,Hon. MP Sarthak Kalita,Lok Sabha
PC-0532,GUJ-District-07-Seat-532,DIST-0353,ST-09,Hon. MP Viraj Narasimhan,Lok Sabha
PC-0533,GUJ-District-07-Seat-533,DIST-0353,ST-09,Hon. MP Manbir Agate,Rajya Sabha
PC-0534,GUJ-District-08-Seat-534,DIST-0354,ST-09,Hon. MP Aradhana Dhillon,Rajya Sabha
PC-0535,GUJ-District-09-Seat-535,DIST-0355,ST-09,Hon. MP Kalpit Zachariah,Lok Sabha
PC-0536,GUJ-District-09-Seat-536,DIST-0355,ST-09,Hon. MP Zashil Ghosh,Lok Sabha
PC-0537,GUJ-District-10-Seat-537,DIST-0356,ST-09,Hon. MP Imaran Bal,Lok Sabha
PC-0538,GUJ-District-10-Seat-538,DIST-0356,ST-09,Hon. MP Karan Aurora,Lok Sabha
PC-0539,GUJ-District-11-Seat-539,DIST-0357,ST-09,Hon. MP Ishita Khanna,Lok Sabha
PC-0540,GUJ-District-12-Seat-540,DIST-0358,ST-09,Hon. MP Ekiya Babu,Lok Sabha
PC-0541,GUJ-District-13-Seat-541,DIST-0359,ST-09,Hon. MP Owen Lanka,Lok Sabha
PC-0542,GUJ-District-14-Seat-542,DIST-0360,ST-09,Hon. MP Charles Date,Lok Sabha
PC-0543,GUJ-District-14-Seat-543,DIST-0360,ST-09,Hon. MP Oviya Vora,Lok Sabha
PC-0544,GUJ-District-15-Seat-544,DIST-0361,ST-09,Hon. MP Ishaan Bhatt,Lok Sabha
PC-0545,GUJ-District-16-Seat-545,DIST-0362,ST-09,Hon. MP Vamakshi Sen,Lok Sabha
PC-0546,GUJ-District-17-Seat-546,DIST-0363,ST-09,Hon. MP Janaki Varghese,Rajya Sabha
PC-0547,GUJ-District-17-Seat-547,DIST-0363,ST-09,Hon. MP Ikbal Seth,Rajya Sabha
PC-0548,GUJ-District-18-Seat-548,DIST-0364,ST-09,Hon. MP Yahvi Kant,Lok Sabha
PC-0549,GUJ-District-19-Seat-549,DIST-0365,ST-09,Hon. MP Caleb Verma,Lok Sabha
PC-0550,GUJ-District-20-Seat-550,DIST-0366,ST-09,Hon. MP Charvi Shanker,Rajya Sabha
PC-0551,GUJ-District-20-Seat-551,DIST-0366,ST-09,Hon. MP Azaan Bhat,Lok Sabha
PC-0552,GUJ-District-21-Seat-552,DIST-0367,ST-09,Hon. MP Varenya Ratti,Lok Sabha
PC-0553,GUJ-District-22-Seat-553,DIST-0368,ST-09,Hon. MP Pooja Chokshi,Lok Sabha
PC-0554,GUJ-District-23-Seat-554,DIST-0369,ST-09,Hon. MP Vritti Sawhney,Lok Sabha
PC-0555,GUJ-District-23-Seat-555,DIST-0369,ST-09,Hon. MP Ethan Buch,Lok Sabha
PC-0556,GUJ-District-24-Seat-556,DIST-0370,ST-09,Hon. MP Ekanta Divan,Lok Sabha
PC-0557,GUJ-District-25-Seat-557,DIST-0371,ST-09,Hon. MP Dominic Date,Lok Sabha
PC-0558,GUJ-District-25-Seat-558,DIST-0371,ST-09,Hon. MP Anvi Nair,Rajya Sabha
PC-0559,GUJ-District-26-Seat-559,DIST-0372,ST-09,Hon. MP Lakshmi Wali,Lok Sabha
PC-0560,GUJ-District-26-Seat-560,DIST-0372,ST-09,Hon. MP Chaitaly Setty,Lok Sabha
PC-0561,GUJ-District-27-Seat-561,DIST-0373,ST-09,Hon. MP Yashasvi Sani,Lok Sabha
PC-0562,GUJ-District-28-Seat-562,DIST-0374,ST-09,Hon. MP Hardik Contractor,Lok Sabha
PC-0563,GUJ-District-28-Seat-563,DIST-0374,ST-09,Hon. MP Tanveer Sani,Rajya Sabha
PC-0564,GUJ-District-29-Seat-564,DIST-0375,ST-09,Hon. MP Siya Kari,Rajya Sabha
PC-0565,GUJ-District-30-Seat-565,DIST-0376,ST-09,Hon. MP Odika Nori,Lok Sabha
PC-0566,GUJ-District-30-Seat-566,DIST-0376,ST-09,Hon. MP Sudiksha Rastogi,Lok Sabha
PC-0567,GUJ-District-31-Seat-567,DIST-0377,ST-09,Hon. MP Ojasvi Chandran,Rajya Sabha
PC-0568,GUJ-District-32-Seat-568,DIST-0378,ST-09,Hon. MP Dhriti Sane,Rajya Sabha
PC-0569,GUJ-District-32-Seat-569,DIST-0378,ST-09,Hon. MP Dhriti Kumer,Rajya Sabha
PC-0570,GUJ-District-33-Seat-570,DIST-0379,ST-09,Hon. MP Kavya Dua,Lok Sabha
PC-0571,GUJ-District-33-Seat-571,DIST-0379,ST-09,Hon. MP Urvi Bhavsar,Lok Sabha
PC-0572,AND-District-01-Seat-572,DIST-0380,ST-10,Hon. MP Gavin Chada,Lok Sabha
PC-0573,AND-District-01-Seat-573,DIST-0380,ST-10,Hon. MP Girik Sankaran,Rajya Sabha
PC-0574,AND-District-02-Seat-574,DIST-0381,ST-10,Hon. MP Gopal Pradhan,Lok Sabha
PC-0575,AND-District-02-Seat-575,DIST-0381,ST-10,Hon. MP Kalpit Bhasin,Lok Sabha
PC-0576,AND-District-03-Seat-576,DIST-0382,ST-10,Hon. MP Forum Das,Lok Sabha
PC-0577,AND-District-03-Seat-577,DIST-0382,ST-10,Hon. MP Nirja Pandya,Lok Sabha
PC-0578,AND-District-04-Seat-578,DIST-0383,ST-10,Hon. MP Pallavi Behl,Rajya Sabha
PC-0579,AND-District-04-Seat-579,DIST-0383,ST-10,Hon. MP Bhavna Muni,Lok Sabha
PC-0580,AND-District-05-Seat-580,DIST-0384,ST-10,Hon. MP Indira Chawla,Lok Sabha
PC-0581,AND-District-06-Seat-581,DIST-0385,ST-10,Hon. MP Yashica Kala,Lok Sabha
PC-0582,AND-District-07-Seat-582,DIST-0386,ST-10,Hon. MP Mohammed Subramaniam,Rajya Sabha
PC-0583,AND-District-08-Seat-583,DIST-0387,ST-10,Hon. MP Udarsh Chokshi,Lok Sabha
PC-0584,AND-District-08-Seat-584,DIST-0387,ST-10,Hon. MP Inaya Pillai,Lok Sabha
PC-0585,AND-District-09-Seat-585,DIST-0388,ST-10,Hon. MP Ishwar Mallick,Lok Sabha
PC-0586,AND-District-10-Seat-586,DIST-0389,ST-10,Hon. MP Upkaar Sanghvi,Lok Sabha
PC-0587,AND-District-11-Seat-587,DIST-0390,ST-10,Hon. MP Atharv Loke,Lok Sabha
PC-0588,AND-District-12-Seat-588,DIST-0391,ST-10,Hon. MP Ayush Gole,Lok Sabha
PC-0589,AND-District-12-Seat-589,DIST-0391,ST-10,Hon. MP Anjali More,Lok Sabha
PC-0590,AND-District-13-Seat-590,DIST-0392,ST-10,Hon. MP Harinakshi Panchal,Lok Sabha
PC-0591,AND-District-13-Seat-591,DIST-0392,ST-10,Hon. MP Abeer Golla,Lok Sabha
PC-0592,AND-District-14-Seat-592,DIST-0393,ST-10,Hon. MP Luke Rattan,Lok Sabha
PC-0593,AND-District-14-Seat-593,DIST-0393,ST-10,Hon. MP Ekaraj Dhar,Lok Sabha
PC-0594,AND-District-15-Seat-594,DIST-0394,ST-10,Hon. MP Azaan Chand,Rajya Sabha
PC-0595,AND-District-15-Seat-595,DIST-0394,ST-10,Hon. MP Tanveer Puri,Lok Sabha
PC-0596,AND-District-16-Seat-596,DIST-0395,ST-10,Hon. MP Oni Setty,Lok Sabha
PC-0597,AND-District-16-Seat-597,DIST-0395,ST-10,Hon. MP Harita Dugar,Rajya Sabha
PC-0598,AND-District-17-Seat-598,DIST-0396,ST-10,Hon. MP Kala Muni,Rajya Sabha
PC-0599,AND-District-17-Seat-599,DIST-0396,ST-10,Hon. MP Ekta Chad,Rajya Sabha
PC-0600,AND-District-18-Seat-600,DIST-0397,ST-10,Hon. MP Charles Dugal,Lok Sabha
PC-0601,AND-District-18-Seat-601,DIST-0397,ST-10,Hon. MP Nakul Bawa,Lok Sabha
PC-0602,AND-District-19-Seat-602,DIST-0398,ST-10,Hon. MP Finn Magar,Lok Sabha
PC-0603,AND-District-19-Seat-603,DIST-0398,ST-10,Hon. MP Saanvi Samra,Lok Sabha
PC-0604,AND-District-20-Seat-604,DIST-0399,ST-10,Hon. MP Vedika Sathe,Lok Sabha
PC-0605,AND-District-21-Seat-605,DIST-0400,ST-10,Hon. MP Oeshi Mahajan,Lok Sabha
PC-0606,AND-District-21-Seat-606,DIST-0400,ST-10,Hon. MP Tanveer Vala,Rajya Sabha
PC-0607,AND-District-22-Seat-607,DIST-0401,ST-10,Hon. MP Ishaan Pai,Rajya Sabha
PC-0608,AND-District-22-Seat-608,DIST-0401,ST-10,Hon. MP Qushi Choudhry,Lok Sabha
PC-0609,AND-District-23-Seat-609,DIST-0402,ST-10,Hon. MP Bhanumati Sur,Lok Sabha
PC-0610,AND-District-23-Seat-610,DIST-0402,ST-10,Hon. MP Darika Bath,Rajya Sabha
PC-0611,AND-District-24-Seat-611,DIST-0403,ST-10,Hon. MP Thomas Rana,Lok Sabha
PC-0612,AND-District-25-Seat-612,DIST-0404,ST-10,Hon. MP Christopher Amble,Lok Sabha
PC-0613,AND-District-25-Seat-613,DIST-0404,ST-10,Hon. MP Samarth Mitra,Lok Sabha
PC-0614,AND-District-26-Seat-614,DIST-0405,ST-10,Hon. MP Siddharth Devan,Lok Sabha
PC-0615,ODI-District-01-Seat-615,DIST-0406,ST-11,Hon. MP Aadhya Mann,Lok Sabha
PC-0616,ODI-District-01-Seat-616,DIST-0406,ST-11,Hon. MP Falak Dar,Rajya Sabha
PC-0617,ODI-District-02-Seat-617,DIST-0407,ST-11,Hon. MP Abhimanyu Tank,Lok Sabha
PC-0618,ODI-District-03-Seat-618,DIST-0408,ST-11,Hon. MP Qushi Gill,Lok Sabha
PC-0619,ODI-District-03-Seat-619,DIST-0408,ST-11,Hon. MP Kai Rai,Lok Sabha
PC-0620,ODI-District-04-Seat-620,DIST-0409,ST-11,Hon. MP Victor Tella,Rajya Sabha
PC-0621,ODI-District-04-Seat-621,DIST-0409,ST-11,Hon. MP Irya Bora,Rajya Sabha
PC-0622,ODI-District-05-Seat-622,DIST-0410,ST-11,Hon. MP Mekhala Basak,Lok Sabha
PC-0623,ODI-District-05-Seat-623,DIST-0410,ST-11,Hon. MP Rajata Bahl,Rajya Sabha
PC-0624,ODI-District-06-Seat-624,DIST-0411,ST-11,Hon. MP Tripti Brahmbhatt,Lok Sabha
PC-0625,ODI-District-06-Seat-625,DIST-0411,ST-11,Hon. MP Dhriti Sanghvi,Lok Sabha
PC-0626,ODI-District-07-Seat-626,DIST-0412,ST-11,Hon. MP Nidhi Sahni,Lok Sabha
PC-0627,ODI-District-07-Seat-627,DIST-0412,ST-11,Hon. MP Bimala Contractor,Lok Sabha
PC-0628,ODI-District-08-Seat-628,DIST-0413,ST-11,Hon. MP Nidhi Bail,Lok Sabha
PC-0629,ODI-District-09-Seat-629,DIST-0414,ST-11,Hon. MP Ekta Garg,Lok Sabha
PC-0630,ODI-District-09-Seat-630,DIST-0414,ST-11,Hon. MP Triveni Pathak,Lok Sabha
PC-0631,ODI-District-10-Seat-631,DIST-0415,ST-11,Hon. MP Gaurang Sarkar,Lok Sabha
PC-0632,ODI-District-10-Seat-632,DIST-0415,ST-11,Hon. MP Hitesh Kohli,Lok Sabha
PC-0633,ODI-District-11-Seat-633,DIST-0416,ST-11,Hon. MP Rajata Rattan,Lok Sabha
PC-0634,ODI-District-12-Seat-634,DIST-0417,ST-11,Hon. MP Farhan Randhawa,Rajya Sabha
PC-0635,ODI-District-12-Seat-635,DIST-0417,ST-11,Hon. MP Dayita Nori,Lok Sabha
PC-0636,ODI-District-13-Seat-636,DIST-0418,ST-11,Hon. MP Timothy Nath,Lok Sabha
PC-0637,ODI-District-14-Seat-637,DIST-0419,ST-11,Hon. MP Om Bose,Lok Sabha
PC-0638,ODI-District-14-Seat-638,DIST-0419,ST-11,Hon. MP Yashvi Comar,Lok Sabha
PC-0639,ODI-District-15-Seat-639,DIST-0420,ST-11,Hon. MP Yashvi Hari,Rajya Sabha
PC-0640,ODI-District-16-Seat-640,DIST-0421,ST-11,Hon. MP Ikshita Panchal,Lok Sabha
PC-0641,ODI-District-16-Seat-641,DIST-0421,ST-11,Hon. MP Manbir Keer,Rajya Sabha
PC-0642,ODI-District-17-Seat-642,DIST-0422,ST-11,Hon. MP Harshil Dhingra,Lok Sabha
PC-0643,ODI-District-17-Seat-643,DIST-0422,ST-11,Hon. MP Aahana Hora,Rajya Sabha
PC-0644,ODI-District-18-Seat-644,DIST-0423,ST-11,Hon. MP Oscar Dua,Lok Sabha
PC-0645,ODI-District-19-Seat-645,DIST-0424,ST-11,Hon. MP Faqid Goel,Lok Sabha
PC-0646,ODI-District-19-Seat-646,DIST-0424,ST-11,Hon. MP Wakeeta Shetty,Lok Sabha
PC-0647,ODI-District-20-Seat-647,DIST-0425,ST-11,Hon. MP Saumya Naidu,Lok Sabha
PC-0648,ODI-District-21-Seat-648,DIST-0426,ST-11,Hon. MP Diya Dora,Rajya Sabha
PC-0649,ODI-District-22-Seat-649,DIST-0427,ST-11,Hon. MP Ria Bir,Lok Sabha
PC-0650,ODI-District-23-Seat-650,DIST-0428,ST-11,Hon. MP Upasna Sathe,Lok Sabha
PC-0651,ODI-District-23-Seat-651,DIST-0428,ST-11,Hon. MP Chavvi Maharaj,Lok Sabha
PC-0652,ODI-District-24-Seat-652,DIST-0429,ST-11,Hon. MP Daksh Pandey,Lok Sabha
PC-0653,ODI-District-24-Seat-653,DIST-0429,ST-11,Hon. MP Yashica Borah,Lok Sabha
PC-0654,ODI-District-25-Seat-654,DIST-0430,ST-11,Hon. MP Dayita Shenoy,Lok Sabha
PC-0655,ODI-District-26-Seat-655,DIST-0431,ST-11,Hon. MP Siya Barad,Lok Sabha
PC-0656,ODI-District-27-Seat-656,DIST-0432,ST-11,Hon. MP Dakshesh Pillay,Lok Sabha
PC-0657,ODI-District-28-Seat-657,DIST-0433,ST-11,Hon. MP Bhavini Bose,Rajya Sabha
PC-0658,ODI-District-28-Seat-658,DIST-0433,ST-11,Hon. MP Gautam Tripathi,Lok Sabha
PC-0659,ODI-District-29-Seat-659,DIST-0434,ST-11,Hon. MP Leena Shere,Lok Sabha
PC-0660,ODI-District-29-Seat-660,DIST-0434,ST-11,Hon. MP Benjamin Sengupta,Lok Sabha
PC-0661,ODI-District-30-Seat-661,DIST-0435,ST-11,Hon. MP Raghav Nagy,Lok Sabha
PC-0662,TEL-District-01-Seat-662,DIST-0436,ST-12,Hon. MP Vamakshi Thaker,Lok Sabha
PC-0663,TEL-District-01-Seat-663,DIST-0436,ST-12,Hon. MP Matthew Bhatia,Lok Sabha
PC-0664,TEL-District-02-Seat-664,DIST-0437,ST-12,Hon. MP Shravya Chauhan,Lok Sabha
PC-0665,TEL-District-02-Seat-665,DIST-0437,ST-12,Hon. MP Hemal Chad,Lok Sabha
PC-0666,TEL-District-03-Seat-666,DIST-0438,ST-12,Hon. MP Yamini Gera,Lok Sabha
PC-0667,TEL-District-04-Seat-667,DIST-0439,ST-12,Hon. MP Balveer Kota,Lok Sabha
PC-0668,TEL-District-05-Seat-668,DIST-0440,ST-12,Hon. MP Raksha Sarna,Lok Sabha
PC-0669,TEL-District-06-Seat-669,DIST-0441,ST-12,Hon. MP Nathan Patla,Lok Sabha
PC-0670,TEL-District-07-Seat-670,DIST-0442,ST-12,Hon. MP Kashish Mandal,Rajya Sabha
PC-0671,TEL-District-07-Seat-671,DIST-0442,ST-12,Hon. MP Lila Rege,Lok Sabha
PC-0672,TEL-District-08-Seat-672,DIST-0443,ST-12,Hon. MP Hamsini Ben,Lok Sabha
PC-0673,TEL-District-08-Seat-673,DIST-0443,ST-12,Hon. MP Gaurika Bhatti,Lok Sabha
PC-0674,TEL-District-09-Seat-674,DIST-0444,ST-12,Hon. MP Forum Chandra,Rajya Sabha
PC-0675,TEL-District-09-Seat-675,DIST-0444,ST-12,Hon. MP Libni Mander,Rajya Sabha
PC-0676,TEL-District-10-Seat-676,DIST-0445,ST-12,Hon. MP Zayyan Doctor,Lok Sabha
PC-0677,TEL-District-10-Seat-677,DIST-0445,ST-12,Hon. MP Gauri Bumb,Lok Sabha
PC-0678,TEL-District-11-Seat-678,DIST-0446,ST-12,Hon. MP Lohit Palla,Lok Sabha
PC-0679,TEL-District-12-Seat-679,DIST-0447,ST-12,Hon. MP Dayita Ramanathan,Lok Sabha
PC-0680,TEL-District-13-Seat-680,DIST-0448,ST-12,Hon. MP Kai Chad,Lok Sabha
PC-0681,TEL-District-14-Seat-681,DIST-0449,ST-12,Hon. MP Dayita Puri,Lok Sabha
PC-0682,TEL-District-14-Seat-682,DIST-0449,ST-12,Hon. MP Falguni Datta,Lok Sabha
PC-0683,TEL-District-15-Seat-683,DIST-0450,ST-12,Hon. MP Girik Sampath,Lok Sabha
PC-0684,TEL-District-15-Seat-684,DIST-0450,ST-12,Hon. MP Yashoda Pathak,Lok Sabha
PC-0685,TEL-District-16-Seat-685,DIST-0451,ST-12,Hon. MP Andrew Patil,Rajya Sabha
PC-0686,TEL-District-16-Seat-686,DIST-0451,ST-12,Hon. MP Dayamai Gole,Rajya Sabha
PC-0687,TEL-District-17-Seat-687,DIST-0452,ST-12,Hon. MP Tanish Om,Lok Sabha
PC-0688,TEL-District-17-Seat-688,DIST-0452,ST-12,Hon. MP Vedika Handa,Rajya Sabha
PC-0689,TEL-District-18-Seat-689,DIST-0453,ST-12,Hon. MP Upkaar Devan,Rajya Sabha
PC-0690,TEL-District-19-Seat-690,DIST-0454,ST-12,Hon. MP Mohammed Brahmbhatt,Rajya Sabha
PC-0691,TEL-District-19-Seat-691,DIST-0454,ST-12,Hon. MP Chakrika Chaudhuri,Rajya Sabha
PC-0692,TEL-District-20-Seat-692,DIST-0455,ST-12,Hon. MP Yashica Zacharia,Lok Sabha
PC-0693,TEL-District-20-Seat-693,DIST-0455,ST-12,Hon. MP Baljiwan Nayar,Lok Sabha
PC-0694,TEL-District-21-Seat-694,DIST-0456,ST-12,Hon. MP Karan Puri,Lok Sabha
PC-0695,TEL-District-21-Seat-695,DIST-0456,ST-12,Hon. MP Mitesh Gaba,Lok Sabha
PC-0696,TEL-District-22-Seat-696,DIST-0457,ST-12,Hon. MP Pratyush Gandhi,Lok Sabha
PC-0697,TEL-District-23-Seat-697,DIST-0458,ST-12,Hon. MP Raksha Bassi,Lok Sabha
PC-0698,TEL-District-24-Seat-698,DIST-0459,ST-12,Hon. MP Nirja Patla,Rajya Sabha
PC-0699,TEL-District-24-Seat-699,DIST-0459,ST-12,Hon. MP Wazir Sawhney,Lok Sabha
PC-0700,TEL-District-25-Seat-700,DIST-0460,ST-12,Hon. MP Bhavani Sen,Lok Sabha
PC-0701,TEL-District-26-Seat-701,DIST-0461,ST-12,Hon. MP Vivaan Walla,Lok Sabha
PC-0702,TEL-District-26-Seat-702,DIST-0461,ST-12,Hon. MP William More,Lok Sabha
PC-0703,TEL-District-27-Seat-703,DIST-0462,ST-12,Hon. MP Upasna Hari,Lok Sabha
PC-0704,TEL-District-28-Seat-704,DIST-0463,ST-12,Hon. MP Jhalak Sastry,Lok Sabha
PC-0705,TEL-District-29-Seat-705,DIST-0464,ST-12,Hon. MP Triya Manda,Lok Sabha
PC-0706,TEL-District-29-Seat-706,DIST-0464,ST-12,Hon. MP Lavanya Thakkar,Rajya Sabha
PC-0707,TEL-District-30-Seat-707,DIST-0465,ST-12,Hon. MP Omya Edwin,Rajya Sabha
PC-0708,TEL-District-31-Seat-708,DIST-0466,ST-12,Hon. MP Ryan Devi,Lok Sabha
PC-0709,TEL-District-32-Seat-709,DIST-0467,ST-12,Hon. MP Zashil Ben,Rajya Sabha
PC-0710,TEL-District-32-Seat-710,DIST-0467,ST-12,Hon. MP Vasana Prabhu,Lok Sabha
PC-0711,TEL-District-33-Seat-711,DIST-0468,ST-12,Hon. MP Harshil Varty,Lok Sabha
PC-0712,KER-District-01-Seat-712,DIST-0469,ST-13,Hon. MP Jeet Mane,Rajya Sabha
PC-0713,KER-District-01-Seat-713,DIST-0469,ST-13,Hon. MP Fiyaz Dyal,Lok Sabha
PC-0714,KER-District-02-Seat-714,DIST-0470,ST-13,Hon. MP Anjali Sengupta,Rajya Sabha
PC-0715,KER-District-03-Seat-715,DIST-0471,ST-13,Hon. MP Yochana Din,Lok Sabha
PC-0716,KER-District-04-Seat-716,DIST-0472,ST-13,Hon. MP Rajeshri Chand,Lok Sabha
PC-0717,KER-District-05-Seat-717,DIST-0473,ST-13,Hon. MP Tristan Seshadri,Lok Sabha
PC-0718,KER-District-06-Seat-718,DIST-0474,ST-13,Hon. MP Ikshita Bala,Lok Sabha
PC-0719,KER-District-07-Seat-719,DIST-0475,ST-13,Hon. MP Oeshi Bera,Lok Sabha
PC-0720,KER-District-07-Seat-720,DIST-0475,ST-13,Hon. MP Meghana Thakkar,Rajya Sabha
PC-0721,KER-District-08-Seat-721,DIST-0476,ST-13,Hon. MP Kashvi Keer,Lok Sabha
PC-0722,KER-District-08-Seat-722,DIST-0476,ST-13,Hon. MP Libni Bumb,Lok Sabha
PC-0723,KER-District-09-Seat-723,DIST-0477,ST-13,Hon. MP Kavya Kapur,Lok Sabha
PC-0724,KER-District-09-Seat-724,DIST-0477,ST-13,Hon. MP Ayaan Nagar,Rajya Sabha
PC-0725,KER-District-10-Seat-725,DIST-0478,ST-13,Hon. MP Hardik Nayak,Rajya Sabha
PC-0726,KER-District-11-Seat-726,DIST-0479,ST-13,Hon. MP Madhav Devan,Lok Sabha
PC-0727,KER-District-11-Seat-727,DIST-0479,ST-13,Hon. MP Balvan Mangat,Lok Sabha
PC-0728,KER-District-12-Seat-728,DIST-0480,ST-13,Hon. MP Urmi Dewan,Rajya Sabha
PC-0729,KER-District-13-Seat-729,DIST-0481,ST-13,Hon. MP Upasna Sen,Rajya Sabha
PC-0730,KER-District-13-Seat-730,DIST-0481,ST-13,Hon. MP Abdul Buch,Rajya Sabha
PC-0731,KER-District-14-Seat-731,DIST-0482,ST-13,Hon. MP Anirudh Kunda,Lok Sabha
PC-0732,KER-District-14-Seat-732,DIST-0482,ST-13,Hon. MP Tanveer Doctor,Lok Sabha
PC-0733,JHA-District-01-Seat-733,DIST-0483,ST-14,Hon. MP Pallavi Choudhry,Rajya Sabha
PC-0734,JHA-District-02-Seat-734,DIST-0484,ST-14,Hon. MP Bhavya Khanna,Rajya Sabha
PC-0735,JHA-District-02-Seat-735,DIST-0484,ST-14,Hon. MP Charvi Dara,Lok Sabha
PC-0736,JHA-District-03-Seat-736,DIST-0485,ST-14,Hon. MP Champak Khare,Lok Sabha
PC-0737,JHA-District-04-Seat-737,DIST-0486,ST-14,Hon. MP Oni Shankar,Rajya Sabha
PC-0738,JHA-District-05-Seat-738,DIST-0487,ST-14,Hon. MP Dev Choudhry,Lok Sabha
PC-0739,JHA-District-05-Seat-739,DIST-0487,ST-14,Hon. MP Xalak Wason,Lok Sabha
PC-0740,JHA-District-06-Seat-740,DIST-0488,ST-14,Hon. MP Amol Varma,Lok Sabha
PC-0741,JHA-District-06-Seat-741,DIST-0488,ST-14,Hon. MP Wyatt Dhawan,Rajya Sabha
PC-0742,JHA-District-07-Seat-742,DIST-0489,ST-14,Hon. MP Bishakha Sanghvi,Lok Sabha
PC-0743,JHA-District-07-Seat-743,DIST-0489,ST-14,Hon. MP Aarav Pandit,Lok Sabha
PC-0744,JHA-District-08-Seat-744,DIST-0490,ST-14,Hon. MP Wridesh Saha,Lok Sabha
PC-0745,JHA-District-08-Seat-745,DIST-0490,ST-14,Hon. MP Rachit Chada,Lok Sabha
PC-0746,JHA-District-09-Seat-746,DIST-0491,ST-14,Hon. MP Jalsa Bir,Lok Sabha
PC-0747,JHA-District-09-Seat-747,DIST-0491,ST-14,Hon. MP Yashica Tripathi,Lok Sabha
PC-0748,JHA-District-10-Seat-748,DIST-0492,ST-14,Hon. MP Anmol Ramakrishnan,Lok Sabha
PC-0749,JHA-District-11-Seat-749,DIST-0493,ST-14,Hon. MP Upma Bassi,Lok Sabha
PC-0750,JHA-District-12-Seat-750,DIST-0494,ST-14,Hon. MP Lila Prakash,Lok Sabha
PC-0751,JHA-District-13-Seat-751,DIST-0495,ST-14,Hon. MP Zehaan Babu,Lok Sabha
PC-0752,JHA-District-13-Seat-752,DIST-0495,ST-14,Hon. MP Ishanvi Bir,Lok Sabha
PC-0753,JHA-District-14-Seat-753,DIST-0496,ST-14,Hon. MP Hemani Khosla,Lok Sabha
PC-0754,JHA-District-15-Seat-754,DIST-0497,ST-14,Hon. MP Hemang Natarajan,Lok Sabha
PC-0755,JHA-District-16-Seat-755,DIST-0498,ST-14,Hon. MP Kiaan Basu,Lok Sabha
PC-0756,JHA-District-17-Seat-756,DIST-0499,ST-14,Hon. MP Indira Nigam,Lok Sabha
PC-0757,JHA-District-17-Seat-757,DIST-0499,ST-14,Hon. MP Parth Shetty,Lok Sabha
