project_id,physical_progress,financial_progress,financial_physical_gap,delay_days,extension_count
MPLADS-015186,64.6,62.5,-2.1,0,0
MPLADS-015187,56.2,55.1,-1.1,0,0
MPLADS-015188,72.1,73.0,0.9,0,0
MPLADS-015189,82.8,83.4,0.5,0,0
MPLADS-015190,49.8,51.5,1.7,0,0
MPLADS-015191,72.4,138.2,65.9,0,0
MPLADS-015192,52.1,54.9,2.9,0,0
MPLADS-015193,93.2,92.2,-1.0,0,0
MPLADS-015194,40.3,41.5,1.2,0,0
MPLADS-015195,36.0,94.0,58.0,0,0
MPLADS-015196,52.4,47.7,-4.8,0,0
MPLADS-015197,42.7,42.7,-0.1,0,0
MPLADS-015198,61.3,94.5,33.2,0,0
MPLADS-015199,94.8,74.4,-20.3,0,0
MPLADS-015200,77.5,77.2,-0.3,0,0
MPLADS-015201,68.0,63.4,-4.6,0,0
MPLADS-015202,44.0,43.6,-0.4,0,0
MPLADS-015203,61.9,60.9,-1.0,0,0
MPLADS-015204,59.6,62.2,2.6,0,0
MPLADS-015205,82.5,133.2,50.7,0,0
MPLADS-015206,94.9,80.1,-14.9,0,0
MPLADS-015207,78.9,82.5,3.6,0,0
MPLADS-015208,74.9,77.9,3.1,0,0
MPLADS-015209,59.7,68.7,9.0,0,0
MPLADS-015210,61.9,65.7,3.8,0,0
MPLADS-015211,63.1,65.8,2.7,0,0
MPLADS-015212,59.2,61.4,2.2,0,0
MPLADS-015213,52.1,54.7,2.6,0,0
MPLADS-015214,41.4,80.8,39.4,0,0
MPLADS-015215,65.9,61.1,-4.8,0,0
MPLADS-015216,76.0,74.3,-1.7,0,0
MPLADS-015217,51.1,46.7,-4.4,0,0
MPLADS-015218,87.8,91.0,3.2,0,0
MPLADS-015219,97.7,66.5,-31.3,0,0
MPLADS-015220,69.9,66.2,-3.8,0,0
MPLADS-015221,61.0,66.5,5.5,0,0
MPLADS-015222,61.8,83.9,22.0,377,1
MPLADS-015223,60.8,53.5,-7.3,0,0
MPLADS-015224,97.2,96.1,-1.1,0,0
MPLADS-015225,59.7,58.3,-1.4,0,0
MPLADS-015226,60.3,82.9,22.6,0,0
MPLADS-015227,59.2,62.4,3.1,0,0
MPLADS-015228,74.9,70.7,-4.1,0,0
MPLADS-015229,63.1,66.6,3.5,0,0
MPLADS-015230,94.9,98.6,3.7,0,0
MPLADS-015231,88.8,88.4,-0.4,0,0
MPLADS-015232,59.9,62.5,2.7,0,0
MPLADS-015233,0.0,100.0,100.0,0,0
MPLADS-015234,54.9,54.9,0.1,0,0
MPLADS-015235,90.3,86.7,-3.6,0,0
MPLADS-015236,85.3,84.6,-0.7,0,0
MPLADS-015237,67.3,68.3,0.9,0,0
MPLADS-015238,58.8,54.7,-4.2,0,0
MPLADS-015239,40.9,36.7,-4.2,0,0
MPLADS-015240,46.8,97.1,50.3,0,0
MPLADS-015241,95.7,96.9,1.1,0,0
MPLADS-015242,54.4,49.8,-4.6,0,0
MPLADS-015243,67.3,62.3,-5.0,0,0
MPLADS-015244,77.5,68.6,-8.8,0,0
MPLADS-015245,41.0,43.3,2.2,0,0
MPLADS-015246,56.9,54.5,-2.4,0,0
MPLADS-015247,56.1,57.5,1.4,0,0
MPLADS-015248,53.4,54.3,1.0,0,0
MPLADS-015249,43.0,63.6,20.6,0,0
MPLADS-015250,36.0,94.0,58.0,0,0
MPLADS-015251,76.9,77.5,0.6,0,0
MPLADS-015252,58.9,55.4,-3.5,0,0
MPLADS-015253,59.0,86.7,27.7,0,0
MPLADS-015254,87.8,84.3,-3.5,0,0
MPLADS-015255,83.7,72.7,-11.0,0,0
MPLADS-015256,89.4,79.8,-9.5,0,0
MPLADS-015257,49.8,53.4,3.6,0,0
MPLADS-015258,80.3,83.8,3.5,0,0
MPLADS-015259,42.4,42.8,0.4,0,0
MPLADS-015260,66.2,84.7,18.5,0,0
MPLADS-015261,36.0,94.0,58.0,0,0
MPLADS-015262,52.1,51.4,-0.7,0,0
MPLADS-015263,64.4,62.3,-2.1,0,0
MPLADS-015264,42.5,81.3,38.8,0,0
MPLADS-015265,81.6,76.5,-5.1,0,0
MPLADS-015266,76.2,92.4,16.1,0,0
MPLADS-015267,53.7,53.5,-0.2,0,0
MPLADS-015268,79.5,83.1,3.6,0,0
MPLADS-015269,76.8,74.7,-2.1,0,0
MPLADS-015270,99.3,75.4,-23.9,0,0
MPLADS-015271,80.7,79.9,-0.8,0,0
MPLADS-015272,44.9,88.0,43.1,0,0
MPLADS-015273,99.0,101.8,2.8,0,0
MPLADS-015274,89.7,65.6,-24.1,0,0
MPLADS-015275,48.4,46.8,-1.7,0,0
MPLADS-015276,72.0,79.6,7.6,0,0
MPLADS-015277,86.7,87.2,0.5,0,0
MPLADS-015278,40.8,37.7,-3.1,0,0
MPLADS-015279,49.4,49.2,-0.2,0,0
MPLADS-015280,83.7,82.6,-1.1,0,0
MPLADS-015281,69.5,67.6,-1.9,0,0
MPLADS-015282,44.3,44.8,0.5,0,0
MPLADS-015283,61.0,57.7,-3.3,0,0
MPLADS-015284,49.1,52.1,3.0,0,0
MPLADS-015285,73.9,72.5,-1.3,0,0
MPLADS-015286,97.1,101.5,4.4,0,0
MPLADS-015287,67.9,69.8,1.9,0,0
MPLADS-015288,75.9,76.1,0.2,0,0
MPLADS-015289,80.2,74.7,-5.5,0,0
MPLADS-015290,59.1,91.4,32.3,0,0
MPLADS-015291,40.0,84.5,44.4,0,0
MPLADS-015292,36.0,94.0,58.0,0,0
MPLADS-015293,83.2,90.8,7.6,0,0
MPLADS-015294,85.5,84.5,-1.0,0,0
MPLADS-015295,80.5,82.2,1.6,0,0
MPLADS-015296,46.4,89.8,43.5,0,0
MPLADS-015297,51.5,98.8,47.3,0,0
MPLADS-015298,0.0,100.0,100.0,0,0
MPLADS-015299,90.8,81.5,-9.3,0,0
MPLADS-015300,48.2,48.4,0.1,0,0
MPLADS-015301,51.4,55.0,3.5,0,0
MPLADS-015302,69.4,66.6,-2.8,0,0
MPLADS-015303,62.6,82.1,19.5,0,0
MPLADS-015304,92.9,92.7,-0.1,0,0
MPLADS-015305,57.4,57.7,0.3,0,0
MPLADS-015306,80.5,84.4,4.0,0,0
MPLADS-015307,94.4,94.4,-0.0,0,0
MPLADS-015308,61.5,58.7,-2.8,0,0
MPLADS-015309,69.1,82.6,13.5,0,0
MPLADS-015310,57.7,61.8,4.1,0,0
MPLADS-015311,76.6,77.2,0.6,0,0
MPLADS-015312,61.1,59.4,-1.7,0,0
MPLADS-015313,68.9,70.0,1.2,0,0
MPLADS-015314,98.6,62.5,-36.1,0,0
MPLADS-015315,62.6,54.4,-8.3,0,0
MPLADS-015316,86.9,95.4,8.5,0,0
MPLADS-015317,94.1,94.1,0.0,0,0
MPLADS-015318,96.4,92.1,-4.3,0,0
MPLADS-015319,60.6,63.8,3.1,0,0
MPLADS-015320,45.8,76.7,30.9,0,0
MPLADS-015321,53.1,52.5,-0.6,0,0
MPLADS-015322,56.8,81.7,24.9,0,0
MPLADS-015323,71.7,67.7,-4.0,0,0
MPLADS-015324,45.4,92.1,46.7,0,0
MPLADS-015325,73.2,77.6,4.4,0,0
MPLADS-015326,98.9,99.2,0.3,0,0
MPLADS-015327,96.2,94.9,-1.4,0,0
MPLADS-015328,56.9,60.0,3.0,0,0
MPLADS-015329,65.2,63.5,-1.7,0,0
MPLADS-015330,41.6,43.6,2.0,0,0
MPLADS-015331,97.9,136.5,38.6,0,0
MPLADS-015332,92.4,94.8,2.4,0,0
MPLADS-015333,65.5,75.0,9.5,0,0
MPLADS-015334,97.7,92.7,-5.0,0,0
MPLADS-015335,84.2,83.7,-0.5,0,0
MPLADS-015336,45.9,51.5,5.6,0,0
MPLADS-015337,58.8,60.6,1.8,0,0
MPLADS-015338,90.2,63.1,-27.1,0,0
MPLADS-015339,71.2,68.8,-2.4,0,0
MPLADS-015340,76.9,69.5,-7.4,0,0
MPLADS-015341,85.3,85.7,0.5,0,0
MPLADS-015342,51.5,51.5,0.0,0,0
MPLADS-015343,63.3,78.7,15.4,0,0
MPLADS-015344,58.7,60.9,2.1,0,0
MPLADS-015345,97.5,99.9,2.3,0,0
MPLADS-015346,45.0,51.0,6.0,0,0
MPLADS-015347,50.2,50.4,0.2,0,0
MPLADS-015348,78.8,89.0,10.1,0,0
MPLADS-015349,96.0,135.1,39.1,0,0
MPLADS-015350,85.1,88.5,3.4,0,0
MPLADS-015351,58.1,74.8,16.7,0,0
MPLADS-015352,41.6,37.0,-4.5,0,0
MPLADS-015353,64.7,64.7,-0.0,0,0
MPLADS-015354,50.9,50.1,-0.8,0,0
MPLADS-015355,54.1,57.4,3.3,0,0
MPLADS-015356,41.1,40.3,-0.8,0,0
MPLADS-015357,40.8,134.1,93.3,0,0
MPLADS-015358,47.9,49.2,1.2,0,0
MPLADS-015359,47.4,45.3,-2.0,0,0
MPLADS-015360,36.0,94.0,58.0,0,0
MPLADS-015361,77.3,77.5,0.2,0,0
MPLADS-015362,85.3,81.5,-3.8,0,0
MPLADS-015363,41.1,73.5,32.4,0,0
MPLADS-015364,60.3,63.9,3.7,0,0
MPLADS-015365,41.4,45.0,3.5,0,0
MPLADS-015366,80.4,73.3,-7.1,0,0
MPLADS-015367,40.7,97.9,57.2,0,0
MPLADS-015368,91.0,91.5,0.5,0,0
MPLADS-015369,73.6,75.9,2.3,0,0
MPLADS-015370,48.1,52.1,4.0,0,0
MPLADS-015371,59.9,59.0,-0.9,0,0
MPLADS-015372,94.0,89.3,-4.8,0,0
MPLADS-015373,98.8,104.3,5.5,0,0
MPLADS-015374,71.6,67.8,-3.8,0,0
MPLADS-015375,75.7,76.9,1.2,0,0
MPLADS-015376,73.5,76.6,3.1,0,0
MPLADS-015377,78.5,97.1,18.6,243,1
MPLADS-015378,87.8,91.4,3.6,207,1
MPLADS-015379,55.3,54.4,-0.9,0,0
MPLADS-015380,40.0,37.4,-2.7,0,0
MPLADS-015381,97.0,95.0,-2.1,0,0
MPLADS-015382,70.3,136.5,66.2,0,0
MPLADS-015383,63.3,65.3,2.0,0,0
MPLADS-015384,40.1,37.0,-3.1,0,0
MPLADS-015385,48.9,74.7,25.7,0,0
MPLADS-015386,96.5,100.5,4.1,0,0
MPLADS-015387,92.0,72.5,-19.4,0,0
MPLADS-015388,57.3,58.9,1.6,0,0
MPLADS-015389,85.1,82.0,-3.0,0,0
MPLADS-015390,50.6,52.7,2.1,0,0
MPLADS-015391,49.7,75.9,26.3,0,0
MPLADS-015392,55.7,59.6,4.0,0,0
MPLADS-015393,40.7,40.5,-0.2,0,0
MPLADS-015394,53.7,70.3,16.7,0,0
MPLADS-015395,53.9,50.3,-3.5,0,0
MPLADS-015396,97.2,97.5,0.3,0,0
MPLADS-015397,99.1,96.3,-2.8,0,0
MPLADS-015398,55.5,53.4,-2.1,0,0
MPLADS-015399,89.2,85.9,-3.3,0,0
MPLADS-015400,54.5,57.0,2.5,0,0
MPLADS-015401,76.0,73.6,-2.4,0,0
MPLADS-015402,60.9,62.1,1.1,0,0
MPLADS-015403,96.1,91.4,-4.8,0,0
MPLADS-015404,92.0,96.1,4.1,0,0
MPLADS-015405,0.0,100.0,100.0,0,0
MPLADS-015406,52.4,133.6,81.2,0,0
MPLADS-015407,51.6,51.9,0.3,0,0
MPLADS-015408,45.6,47.9,2.3,0,0
MPLADS-015409,63.7,60.4,-3.3,0,0
MPLADS-015410,53.8,50.2,-3.6,0,0
MPLADS-015411,50.2,51.6,1.3,0,0
MPLADS-015412,67.7,71.3,3.6,0,0
MPLADS-015413,82.3,80.8,-1.6,0,0
MPLADS-015414,41.4,40.2,-1.2,0,0
MPLADS-015415,99.4,97.3,-2.1,0,0
MPLADS-015416,94.6,97.9,3.3,0,0
MPLADS-015417,55.2,49.8,-5.4,0,0
MPLADS-015418,49.3,75.0,25.7,0,0
MPLADS-015419,69.8,68.7,-1.0,0,0
MPLADS-015420,84.3,87.3,3.1,0,0
MPLADS-015421,55.5,56.9,1.4,0,0
MPLADS-015422,83.0,78.7,-4.2,0,0
MPLADS-015423,51.0,77.8,26.9,0,0
MPLADS-015424,69.8,71.1,1.3,0,0
MPLADS-015425,71.5,71.9,0.4,0,0
MPLADS-015426,86.9,84.1,-2.9,0,0
MPLADS-015427,90.8,88.5,-2.3,0,0
MPLADS-015428,91.0,91.6,0.6,0,0
MPLADS-015429,75.0,76.4,1.4,0,0
MPLADS-015430,72.2,74.6,2.3,0,0
MPLADS-015431,72.6,74.1,1.6,0,0
MPLADS-015432,99.9,102.4,2.5,0,0
MPLADS-015433,61.0,55.2,-5.7,0,0
MPLADS-015434,88.1,89.3,1.2,0,0
MPLADS-015435,96.6,60.0,-36.6,0,0
MPLADS-015436,84.1,80.6,-3.5,0,0
MPLADS-015437,74.2,77.4,3.2,0,0
MPLADS-015438,77.0,75.2,-1.7,0,0
MPLADS-015439,43.3,42.6,-0.7,0,0
MPLADS-015440,98.2,96.4,-1.9,0,0
MPLADS-015441,85.6,85.9,0.4,0,0
MPLADS-015442,73.5,75.4,2.0,0,0
MPLADS-015443,73.8,75.0,1.2,0,0
MPLADS-015444,59.5,70.0,10.5,0,0
MPLADS-015445,41.6,64.6,23.0,340,1
MPLADS-015446,99.4,95.2,-4.2,0,0
MPLADS-015447,47.8,49.1,1.3,0,0
MPLADS-015448,56.5,56.5,0.0,0,0
MPLADS-015449,70.9,72.3,1.4,0,0
MPLADS-015450,58.8,85.1,26.2,276,1
MPLADS-015451,36.0,94.0,58.0,0,0
MPLADS-015452,46.4,96.4,50.0,0,0
MPLADS-015453,99.6,97.9,-1.7,0,0
MPLADS-015454,86.1,92.0,5.9,0,0
MPLADS-015455,56.6,63.4,6.8,0,0
MPLADS-015456,91.0,89.3,-1.7,0,0
MPLADS-015457,0.0,100.0,100.0,0,0
MPLADS-015458,0.0,100.0,100.0,0,0
MPLADS-015459,60.9,61.7,0.8,0,0
MPLADS-015460,97.2,95.9,-1.4,0,0
MPLADS-015461,51.8,56.4,4.6,0,0
MPLADS-015462,65.9,64.2,-1.7,0,0
MPLADS-015463,59.9,95.1,35.2,0,0
MPLADS-015464,56.7,58.9,2.3,0,0
MPLADS-015465,54.6,52.3,-2.2,0,0
MPLADS-015466,87.9,88.3,0.4,0,0
MPLADS-015467,43.3,46.0,2.7,0,0
MPLADS-015468,84.1,85.2,1.1,0,0
MPLADS-015469,36.0,94.0,58.0,0,0
MPLADS-015470,98.5,96.7,-1.7,0,0
MPLADS-015471,74.8,88.5,13.7,0,0
MPLADS-015472,59.4,62.9,3.5,0,0
MPLADS-015473,45.0,41.6,-3.3,0,0
MPLADS-015474,89.1,99.2,10.2,0,0
MPLADS-015475,75.2,63.1,-12.2,0,0
MPLADS-015476,99.6,77.9,-21.7,0,0
MPLADS-015477,69.1,60.2,-8.9,0,0
MPLADS-015478,94.7,96.4,1.7,0,0
MPLADS-015479,58.2,54.6,-3.6,0,0
MPLADS-015480,82.1,88.2,6.1,0,0
MPLADS-015481,95.4,100.0,4.6,0,0
MPLADS-015482,88.6,91.5,2.8,0,0
MPLADS-015483,40.9,42.3,1.3,0,0
MPLADS-015484,50.3,64.4,14.1,0,0
MPLADS-015485,89.0,75.4,-13.5,0,0
MPLADS-015486,61.7,63.2,1.5,0,0
MPLADS-015487,75.6,74.9,-0.6,0,0
MPLADS-015488,57.8,55.0,-2.8,0,0
MPLADS-015489,46.4,136.2,89.8,0,0
MPLADS-015490,64.2,97.3,33.1,0,0
MPLADS-015491,71.8,75.3,3.5,0,0
MPLADS-015492,79.7,80.7,1.0,0,0
MPLADS-015493,54.1,64.3,10.2,0,0
MPLADS-015494,83.7,85.6,1.8,315,1
MPLADS-015495,71.7,76.8,5.1,0,0
MPLADS-015496,65.0,58.6,-6.3,0,0
MPLADS-015497,45.6,42.9,-2.7,0,0
MPLADS-015498,36.0,94.0,58.0,0,0
MPLADS-015499,44.2,45.0,0.9,0,0
MPLADS-015500,36.0,94.0,58.0,0,0
MPLADS-015501,50.5,50.0,-0.6,0,0
MPLADS-015502,50.5,49.7,-0.9,0,0
MPLADS-015503,91.2,89.1,-2.0,0,0
MPLADS-015504,96.7,100.6,3.9,0,0
MPLADS-015505,67.5,71.4,3.9,0,0
MPLADS-015506,69.8,68.7,-1.2,0,0
MPLADS-015507,49.7,50.4,0.7,0,0
MPLADS-015508,71.4,74.1,2.6,0,0
MPLADS-015509,97.2,96.0,-1.2,0,0
MPLADS-015510,42.6,39.9,-2.7,0,0
MPLADS-015511,94.6,88.8,-5.8,0,0
MPLADS-015512,86.0,89.8,3.8,0,0
MPLADS-015513,63.7,69.2,5.5,0,0
MPLADS-015514,91.2,88.7,-2.6,0,0
MPLADS-015515,43.1,39.4,-3.7,0,0
MPLADS-015516,87.8,96.3,8.5,0,0
MPLADS-015517,36.0,94.0,58.0,0,0
MPLADS-015518,65.3,62.8,-2.5,0,0
MPLADS-015519,68.4,68.0,-0.4,0,0
MPLADS-015520,42.7,46.6,3.9,0,0
MPLADS-015521,98.4,96.7,-1.7,0,0
MPLADS-015522,64.4,68.5,4.1,0,0
MPLADS-015523,74.5,72.7,-1.8,0,0
MPLADS-015524,54.4,96.3,41.9,0,0
MPLADS-015525,41.0,45.0,4.0,0,0
MPLADS-015526,42.2,37.6,-4.7,0,0
MPLADS-015527,86.6,84.6,-2.0,0,0
MPLADS-015528,46.9,73.5,26.6,0,0
MPLADS-015529,80.8,79.8,-1.0,0,0
MPLADS-015530,56.5,61.3,4.8,0,0
MPLADS-015531,67.0,66.7,-0.3,0,0
MPLADS-015532,36.0,94.0,58.0,0,0
MPLADS-015533,77.7,75.7,-2.0,0,0
MPLADS-015534,79.8,76.3,-3.5,0,0
MPLADS-015535,56.1,57.1,1.0,0,0
MPLADS-015536,97.7,95.7,-2.1,0,0
MPLADS-015537,36.0,94.0,58.0,0,0
MPLADS-015538,46.3,41.2,-5.1,0,0
MPLADS-015539,89.4,67.6,-21.8,0,0
MPLADS-015540,94.1,89.6,-4.5,0,0
MPLADS-015541,87.7,84.7,-2.9,0,0
MPLADS-015542,69.5,73.9,4.5,0,0
MPLADS-015543,95.8,94.2,-1.6,0,0
MPLADS-015544,78.2,74.7,-3.5,0,0
MPLADS-015545,71.5,67.7,-3.8,0,0
MPLADS-015546,43.6,47.4,3.8,0,0
MPLADS-015547,49.4,68.5,19.1,0,0
MPLADS-015548,62.9,60.9,-2.0,0,0
MPLADS-015549,69.2,71.3,2.1,0,0
MPLADS-015550,45.5,44.5,-1.0,0,0
MPLADS-015551,88.2,88.3,0.1,0,0
MPLADS-015552,98.4,100.9,2.4,0,0
MPLADS-015553,98.7,76.7,-21.9,0,0
MPLADS-015554,51.4,50.6,-0.7,0,0
MPLADS-015555,0.0,100.0,100.0,0,0
MPLADS-015556,66.0,66.6,0.7,0,0
MPLADS-015557,64.5,82.7,18.2,0,0
MPLADS-015558,55.5,52.8,-2.7,0,0
MPLADS-015559,86.9,84.5,-2.4,0,0
MPLADS-015560,53.6,97.4,43.8,0,0
MPLADS-015561,79.8,79.2,-0.6,0,0
MPLADS-015562,56.7,55.1,-1.7,0,0
MPLADS-015563,76.1,83.0,6.9,0,0
MPLADS-015564,54.6,58.6,4.1,0,0
MPLADS-015565,68.9,67.5,-1.4,0,0
MPLADS-015566,52.9,72.2,19.4,0,0
MPLADS-015567,59.0,57.0,-1.9,0,0
MPLADS-015568,97.2,95.0,-2.2,0,0
MPLADS-015569,41.4,82.9,41.5,217,1
MPLADS-015570,40.4,37.0,-3.3,0,0
MPLADS-015571,58.4,54.4,-4.1,0,0
MPLADS-015572,53.7,54.4,0.7,0,0
MPLADS-015573,55.3,53.7,-1.6,0,0
MPLADS-015574,64.2,68.6,4.4,0,0
MPLADS-015575,89.6,86.0,-3.6,0,0
MPLADS-015576,71.3,75.7,4.5,0,0
MPLADS-015577,45.5,40.6,-4.9,0,0
MPLADS-015578,68.9,70.0,1.1,0,0
MPLADS-015579,53.7,50.9,-2.9,0,0
MPLADS-015580,40.6,88.9,48.3,0,0
MPLADS-015581,85.0,138.3,53.3,0,0
MPLADS-015582,60.5,59.7,-0.8,0,0
MPLADS-015583,43.0,47.0,4.1,0,0
MPLADS-015584,99.9,104.8,4.9,0,0
MPLADS-015585,47.0,46.2,-0.8,0,0
MPLADS-015586,73.0,72.2,-0.8,0,0
MPLADS-015587,50.7,50.3,-0.4,0,0
MPLADS-015588,84.9,81.4,-3.5,0,0
MPLADS-015589,63.5,64.4,0.9,0,0
MPLADS-015590,82.7,83.4,0.7,0,0
MPLADS-015591,52.5,48.2,-4.3,0,0
MPLADS-015592,78.8,77.2,-1.7,0,0
MPLADS-015593,43.5,44.1,0.6,0,0
MPLADS-015594,42.2,38.3,-3.8,0,0
MPLADS-015595,51.3,51.0,-0.3,0,0
MPLADS-015596,53.3,51.8,-1.5,0,0
MPLADS-015597,43.2,43.5,0.3,0,0
MPLADS-015598,70.7,72.6,1.9,0,0
MPLADS-015599,64.6,65.2,0.7,0,0
MPLADS-015600,87.3,85.0,-2.2,0,0
MPLADS-015601,59.0,62.9,3.9,0,0
MPLADS-015602,77.3,96.6,19.2,0,0
MPLADS-015603,96.4,84.3,-12.1,0,0
MPLADS-015604,72.8,94.7,21.8,0,0
MPLADS-015605,78.3,81.1,2.9,0,0
MPLADS-015606,72.0,62.8,-9.1,0,0
MPLADS-015607,45.7,45.5,-0.1,0,0
MPLADS-015608,64.0,65.4,1.4,0,0
MPLADS-015609,60.5,71.2,10.7,323,1
MPLADS-015610,89.6,79.9,-9.7,349,1
MPLADS-015611,75.7,71.9,-3.8,0,0
MPLADS-015612,52.7,65.5,12.8,0,0
MPLADS-015613,53.5,87.4,34.0,0,0
MPLADS-015614,97.5,102.3,4.8,0,0
MPLADS-015615,51.1,50.6,-0.5,0,0
MPLADS-015616,80.0,77.4,-2.7,0,0
MPLADS-015617,68.2,91.2,23.0,0,0
MPLADS-015618,99.9,102.7,2.9,0,0
MPLADS-015619,53.6,52.1,-1.5,0,0
MPLADS-015620,74.9,94.1,19.2,0,0
MPLADS-015621,47.7,46.0,-1.7,0,0
MPLADS-015622,76.1,75.2,-1.0,0,0
MPLADS-015623,66.0,66.0,0.0,0,0
MPLADS-015624,41.5,128.0,86.5,0,0
MPLADS-015625,53.1,55.5,2.4,0,0
MPLADS-015626,44.6,45.8,1.2,0,0
MPLADS-015627,94.4,91.9,-2.5,0,0
MPLADS-015628,67.2,89.0,21.9,0,0
MPLADS-015629,79.9,87.2,7.3,0,0
MPLADS-015630,83.0,73.4,-9.6,0,0
MPLADS-015631,65.4,61.8,-3.6,0,0
MPLADS-015632,59.8,98.9,39.1,0,0
MPLADS-015633,50.1,46.9,-3.2,0,0
MPLADS-015634,41.5,46.1,4.6,0,0
MPLADS-015635,45.6,78.7,33.1,0,0
MPLADS-015636,90.2,82.4,-7.8,0,0
MPLADS-015637,81.5,78.3,-3.2,0,0
MPLADS-015638,92.4,98.3,5.8,0,0
MPLADS-015639,74.1,68.4,-5.7,0,0
MPLADS-015640,99.9,101.0,1.1,0,0
MPLADS-015641,71.7,70.3,-1.5,0,0
MPLADS-015642,66.9,82.9,16.0,0,0
MPLADS-015643,40.9,36.8,-4.1,0,0
MPLADS-015644,40.0,38.2,-1.8,0,0
MPLADS-015645,36.0,94.0,58.0,0,0
MPLADS-015646,81.6,86.2,4.7,0,0
MPLADS-015647,91.8,94.7,2.8,0,0
MPLADS-015648,72.7,74.8,2.1,0,0
MPLADS-015649,48.8,47.9,-0.9,0,0
MPLADS-015650,53.3,54.5,1.2,0,0
MPLADS-015651,84.5,77.3,-7.3,0,0
MPLADS-015652,93.3,97.9,4.6,0,0
MPLADS-015653,36.0,94.0,58.0,0,0
MPLADS-015654,70.0,72.5,2.5,0,0
MPLADS-015655,95.2,94.8,-0.4,0,0
MPLADS-015656,81.3,81.9,0.6,0,0
MPLADS-015657,51.2,132.2,80.9,0,0
MPLADS-015658,78.2,84.0,5.8,0,0
MPLADS-015659,36.0,94.0,58.0,0,0
MPLADS-015660,71.2,72.2,1.0,0,0
MPLADS-015661,70.6,64.6,-6.0,0,0
MPLADS-015662,88.1,90.7,2.6,0,0
MPLADS-015663,99.3,104.7,5.4,0,0
MPLADS-015664,44.7,65.3,20.6,0,0
MPLADS-015665,51.3,53.3,2.0,0,0
MPLADS-015666,46.6,44.6,-2.0,0,0
MPLADS-015667,65.3,62.2,-3.0,0,0
MPLADS-015668,65.1,63.7,-1.4,0,0
MPLADS-015669,67.5,65.9,-1.7,0,0
MPLADS-015670,83.6,92.0,8.4,0,0
MPLADS-015671,75.6,82.2,6.5,0,0
MPLADS-015672,90.5,88.1,-2.3,0,0
MPLADS-015673,50.6,67.2,16.6,0,0
MPLADS-015674,80.6,81.5,0.9,0,0
MPLADS-015675,51.4,72.5,21.1,0,0
MPLADS-015676,60.7,91.7,31.1,0,0
MPLADS-015677,65.1,66.5,1.4,0,0
MPLADS-015678,60.0,92.9,32.9,0,0
MPLADS-015679,61.4,98.8,37.4,0,0
MPLADS-015680,64.9,66.0,1.1,0,0
MPLADS-015681,85.5,81.8,-3.7,0,0
MPLADS-015682,74.9,80.3,5.5,0,0
MPLADS-015683,94.5,93.2,-1.3,0,0
MPLADS-015684,64.4,69.8,5.4,0,0
MPLADS-015685,58.2,57.0,-1.2,0,0
MPLADS-015686,60.1,127.1,67.0,0,0
MPLADS-015687,81.0,88.3,7.3,0,0
MPLADS-015688,77.1,78.4,1.3,0,0
MPLADS-015689,36.0,94.0,58.0,0,0
MPLADS-015690,43.5,75.1,31.6,0,0
MPLADS-015691,83.4,65.3,-18.1,0,0
MPLADS-015692,94.8,95.8,1.0,0,0
MPLADS-015693,62.5,127.0,64.5,0,0
MPLADS-015694,87.0,140.0,57.6,0,0
MPLADS-015695,54.6,132.9,78.3,0,0
MPLADS-015696,43.8,45.5,1.6,0,0
MPLADS-015697,84.9,85.8,1.0,0,0
MPLADS-015698,98.0,95.6,-2.5,0,0
MPLADS-015699,50.0,48.8,-1.2,0,0
MPLADS-015700,44.2,43.3,-0.9,0,0
MPLADS-015701,99.6,104.1,4.6,0,0
MPLADS-015702,82.2,83.3,1.1,0,0
MPLADS-015703,78.2,82.5,4.4,0,0
MPLADS-015704,57.0,55.2,-1.8,0,0
MPLADS-015705,45.8,49.2,3.4,0,0
MPLADS-015706,46.8,85.7,38.9,0,0
MPLADS-015707,67.5,71.6,4.1,0,0
MPLADS-015708,96.0,68.6,-27.5,278,1
MPLADS-015709,85.5,91.3,5.8,0,0
MPLADS-015710,92.8,96.2,3.4,0,0
MPLADS-015711,71.9,75.4,3.5,0,0
MPLADS-015712,49.0,84.3,35.3,0,0
MPLADS-015713,36.0,94.0,58.0,0,0
MPLADS-015714,78.4,82.7,4.3,0,0
MPLADS-015715,41.4,43.8,2.4,0,0
MPLADS-015716,45.1,48.9,3.7,0,0
MPLADS-015717,61.6,65.6,4.0,0,0
MPLADS-015718,61.8,122.2,60.4,0,0
MPLADS-015719,98.1,104.3,6.3,0,0
MPLADS-015720,63.2,59.3,-4.0,0,0
MPLADS-015721,84.3,63.2,-21.1,384,1
MPLADS-015722,96.3,94.5,-1.8,0,0
MPLADS-015723,73.8,72.9,-0.9,0,0
MPLADS-015724,84.2,88.5,4.2,0,0
MPLADS-015725,93.1,88.4,-4.7,0,0
MPLADS-015726,64.4,66.5,2.1,0,0
MPLADS-015727,98.3,99.7,1.4,0,0
MPLADS-015728,69.8,70.4,0.6,0,0
MPLADS-015729,61.8,91.0,29.2,0,0
MPLADS-015730,52.2,99.1,46.9,0,0
MPLADS-015731,36.0,94.0,58.0,0,0
MPLADS-015732,86.6,126.2,39.5,0,0
MPLADS-015733,88.9,96.8,7.9,0,0
MPLADS-015734,76.0,79.3,3.3,0,0
